"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"83","MATH","math","GENERAL","general","0","True","False","False","681","某班有四十人，其中二十四人会游泳，占全班的几成？","No routing signals were found. Using fallback model.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"84","MATH","math","MATH","math","0.71","False","True","True","629","已知一个直角三角形的两条直角边分别为三和四，斜边多长？","Semantic router selected MATH with score 0.51, margin 0.1 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"85","MATH","math","MATH","math","0.69","False","True","True","607","从一副扑克牌中随机抽一张，抽到红桃的可能性是多少？","Semantic router selected MATH with score 0.5, margin 0.04 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"86","MATH","math","MATH","math","0.73","False","True","True","576","若一个数的三倍减去五等于十，这个数是多少？","Semantic router selected MATH with score 0.58, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"87","MATH","math","GENERAL","general","0","True","False","False","654","一辆车以每小时六十公里行驶两个半小时，共行驶多远？","No routing signals were found. Using fallback model.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"88","MATH","math","MATH","math","0.75","False","True","True","627","请推导等差数列前 n 项和的表达式。","Semantic router selected MATH with score 0.63, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"89","MATH","math","MATH","math","0.72","False","True","True","649","一个圆的半径扩大到原来的两倍，面积变成原来的多少倍？","Semantic router selected MATH with score 0.54, margin 0.09 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"90","MATH","math","MATH","math","0.77","False","True","True","651","袋中有三个红球和两个蓝球，不放回抽取两个，都是红球的概率是多少？","Semantic router selected MATH with score 0.63, margin 0.16 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"91","MATH","math","MATH","math","0.74","False","True","True","658","求曲线 y=x² 在 x=3 处的切线斜率。","Semantic router selected MATH with score 0.58, margin 0.12 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"92","MATH","math","MATH","math","0.74","False","True","True","605","如何判断一组向量是否线性相关？","Semantic router selected MATH with score 0.6, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"93","MATH","math","MATH","math","0.74","False","True","True","665","某组数据为 2、4、4、6、9，它们的平均数和中位数分别是多少？","Semantic router selected MATH with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"94","MATH","math","MATH","math","0.75","False","True","True","591","求解不等式 2x+3>11，并表示解集。","Semantic router selected MATH with score 0.6, margin 0.13 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"95","MATH","math","MATH","math","0.68","False","True","True","545","一个长方体长五、宽四、高三，它的体积和表面积各是多少？","Semantic router selected MATH with score 0.51, margin 0.02 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"96","MATH","math","GENERAL","general","0.71","False","True","False","529","解释为什么任意奇数的平方仍然是奇数。","Semantic router selected GENERAL with score 0.55, margin 0.04 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"97","MATH","math","MATH","math","0.74","False","True","True","679","若每次尝试成功率为百分之三十，独立尝试两次至少成功一次的概率是多少？","Semantic router selected MATH with score 0.61, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"98","MATH","math","MATH","math","0.86","False","True","True","674","求函数 y=sin(x)+x 的导数。","Semantic router selected MATH with score 0.79, margin 0.28 and confidence 0.86; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"99","MATH","math","MATH","math","0.74","False","True","True","549","证明根号二不是有理数的基本思路是什么？","Semantic router selected MATH with score 0.63, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"100","MATH","math","MATH","math","0.71","False","True","True","573","一个账户按年利率百分之五复利增长，初始一万元，两年后有多少？","Semantic router selected MATH with score 0.54, margin 0.06 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"101","GENERAL","general","DAILY","general","0.74","False","True","False","522","为什么有些人更喜欢在安静环境中工作？","Semantic router selected DAILY with score 0.63, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"102","GENERAL","general","GENERAL","general","0.73","False","True","True","573","请解释供给和需求如何影响商品价格。","Semantic router selected GENERAL with score 0.59, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"103","GENERAL","general","GENERAL","general","0","True","False","True","513","博物馆对一座城市有什么价值？","No routing signals were found. Using fallback model.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"104","GENERAL","general","GENERAL","general","0","True","False","True","566","如果要学习一个完全陌生的领域，第一步应该做什么？","No routing signals were found. Using fallback model.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"105","GENERAL","general","GENERAL","general","0.72","False","True","True","549","为什么人们会对同一部电影产生相反评价？","Semantic router selected GENERAL with score 0.57, margin 0.08 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"106","GENERAL","general","GENERAL","general","0","True","False","True","594","用生活中的例子说明反馈机制。","No routing signals were found. Using fallback model.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"107","GENERAL","general","GENERAL","general","0.72","False","True","True","600","请比较独居和合租可能带来的不同体验。","Semantic router selected GENERAL with score 0.56, margin 0.09 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"108","GENERAL","general","GENERAL","general","0.7","False","True","True","608","什么是批判性思维，它为什么重要？","Semantic router selected GENERAL with score 0.51, margin 0.07 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"109","GENERAL","general","GENERAL","general","0.73","False","True","True","535","怎样向没有专业背景的人说明一项复杂技术？","Semantic router selected GENERAL with score 0.59, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"110","GENERAL","general","GENERAL","general","0","True","False","True","582","为什么长期目标通常需要拆成短期阶段？","No routing signals were found. Using fallback model.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"111","GENERAL","general","GENERAL","general","0.72","False","True","True","571","解释公共交通对城市发展的意义。","Semantic router selected GENERAL with score 0.55, margin 0.09 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"112","GENERAL","general","GENERAL","general","0","True","False","True","685","一个人怎样判断自己是否真正理解了某个概念？","No routing signals were found. Using fallback model.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"113","GENERAL","general","GENERAL","general","0.72","False","True","True","596","请客观分析网络匿名性的利弊。","Semantic router selected GENERAL with score 0.56, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"114","GENERAL","general","DAILY","general","0.71","False","True","False","513","为什么规律运动可能改善人的情绪？","Semantic router selected DAILY with score 0.58, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"115","GENERAL","general","GENERAL","general","0","True","False","True","576","如何区分事实、观点和推测？","No routing signals were found. Using fallback model.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"116","GENERAL","general","GENERAL","general","0.73","False","True","True","616","介绍一下人类使用文字记录信息的意义。","Semantic router selected GENERAL with score 0.6, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"117","GENERAL","general","GENERAL","general","0","True","False","True","551","为什么团队中需要明确的责任边界？","No routing signals were found. Using fallback model.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"118","GENERAL","general","GENERAL","general","0.74","False","True","True","579","请用类比解释什么叫系统性风险。","Semantic router selected GENERAL with score 0.59, margin 0.1 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"119","GENERAL","general","GENERAL","general","0.71","False","True","True","551","面对陌生人的批评时应该怎样理性回应？","Semantic router selected GENERAL with score 0.56, margin 0.05 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"120","GENERAL","general","GENERAL","general","0.71","False","True","True","577","为什么许多城市会保留历史建筑？","Semantic router selected GENERAL with score 0.52, margin 0.09 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"121","GENERAL","general","GENERAL","general","0.72","False","True","True","563","解释一下沉没成本为什么不应影响未来决策。","Semantic router selected GENERAL with score 0.55, margin 0.1 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"122","GENERAL","general","GENERAL","general","0.69","False","True","True","498","怎样评价一份调查结果是否可靠？","Semantic router selected GENERAL with score 0.53, margin 0.03 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"123","GENERAL","general","GENERAL","general","0.71","False","True","True","619","为什么语言会随着时间不断变化？","Semantic router selected GENERAL with score 0.57, margin 0.05 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"124","GENERAL","general","GENERAL","general","0.7","False","True","True","559","请比较竞争与合作各自适合的情境。","Semantic router selected GENERAL with score 0.56, margin 0.02 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"125","GENERAL","general","GENERAL","general","0.74","False","True","True","546","如何向孩子解释规则存在的原因？","Semantic router selected GENERAL with score 0.62, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"126","GENERAL","general","GENERAL","general","0.71","False","True","True","599","为什么记笔记不等于真正掌握知识？","Semantic router selected GENERAL with score 0.55, margin 0.05 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"127","GENERAL","general","GENERAL","general","0","True","False","True","539","一次好的复盘应该回答哪些问题？","No routing signals were found. Using fallback model.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"128","GENERAL","general","GENERAL","general","0.74","False","True","True","559","请说明个人隐私在互联网时代为什么重要。","Semantic router selected GENERAL with score 0.58, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"129","GENERAL","general","GENERAL","general","0","True","False","True","537","为什么旅行有时能改变一个人的看法？","No routing signals were found. Using fallback model.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"130","GENERAL","general","GENERAL","general","0","True","False","True","598","解释习惯形成过程中环境所起的作用。","No routing signals were found. Using fallback model.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"131","GENERAL","general","GENERAL","general","0","True","False","True","623","什么是第一性原理思考？","No routing signals were found. Using fallback model.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"132","GENERAL","general","GENERAL","general","0.71","False","True","True","920","为什么快速得到答案不一定等于高效学习？","Semantic router selected GENERAL with score 0.57, margin 0.05 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"133","GENERAL","general","GENERAL","general","0.7","False","True","True","614","请分析共享经济可能带来的便利和问题。","Semantic router selected GENERAL with score 0.54, margin 0.02 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"134","GENERAL","general","GENERAL","general","0.69","False","True","True","584","怎样礼貌地拒绝一个不合理请求？","Semantic router selected GENERAL with score 0.52, margin 0.02 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"135","GENERAL","general","GENERAL","general","0.7","False","True","True","709","为什么组织规模变大后沟通成本会上升？","Semantic router selected GENERAL with score 0.55, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"136","GENERAL","general","GENERAL","general","0.72","False","True","True","1244","用一个例子说明相关性不代表因果关系。","Semantic router selected GENERAL with score 0.56, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"137","GENERAL","general","GENERAL","general","0","True","False","True","1262","如何看待失败经历对个人成长的作用？","No routing signals were found. Using fallback model.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"138","GENERAL","general","GENERAL","general","0.73","False","True","True","1018","为什么不同文化中的礼仪会有所差异？","Semantic router selected GENERAL with score 0.57, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"139","GENERAL","general","GENERAL","general","0.71","False","True","True","598","请介绍图书馆除了借书之外的社会功能。","Semantic router selected GENERAL with score 0.54, margin 0.06 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"140","GENERAL","general","DAILY","general","0.74","False","True","False","782","怎样判断一个目标是否过于模糊？","Semantic router selected DAILY with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"141","GENERAL","general","GENERAL","general","0","True","False","True","1144","Why do people remember emotional events more clearly?","No routing signals were found. Using fallback model.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"142","GENERAL","general","GENERAL","general","0","True","False","True","872","Explain the difference between knowledge and wisdom.","No routing signals were found. Using fallback model.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"143","GENERAL","general","GENERAL","general","0.74","False","True","True","835","What makes an explanation easy to understand?","Semantic router selected GENERAL with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"144","GENERAL","general","GENERAL","general","0.71","False","True","True","698","用中文概括 digital literacy 的含义。","Semantic router selected GENERAL with score 0.53, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"145","GENERAL","general","GENERAL","general","0.74","False","True","True","1153","请解释为什么 confirmation bias 会影响判断。","Semantic router selected GENERAL with score 0.6, margin 0.09 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"146","GENERAL","general","GENERAL","general","0.71","False","True","True","1150","AI generated content 对信息可信度有什么影响？","Semantic router selected GENERAL with score 0.53, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"147","GENERAL","general","GENERAL","general","0.71","False","True","True","838","“效率”和“效果”有什么区别？","Semantic router selected GENERAL with score 0.54, margin 0.06 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"148","GENERAL","general","GENERAL","general","0","True","False","True","552","如果一个观点很流行，是否意味着它一定正确？","No routing signals were found. Using fallback model.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"149","GENERAL","general","GENERAL","general","0.73","False","True","True","554","为什么有时少量选择比大量选择更容易让人满意？","Semantic router selected GENERAL with score 0.62, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"150","GENERAL","general","GENERAL","general","0","True","False","True","540","只回复一句话：什么叫长期主义？","No routing signals were found. Using fallback model.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"151","DAILY","general","DAILY","general","0.82","False","True","True","887","我后天要做课堂展示，今天和明天分别该准备什么？","Semantic router selected DAILY with score 0.75, margin 0.2 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"152","DAILY","general","DAILY","general","0.84","False","True","True","742","请帮我安排一个兼顾吃饭、午休和复习的中午。","Semantic router selected DAILY with score 0.79, margin 0.2 and confidence 0.84; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"153","DAILY","general","DAILY","general","0.75","False","True","True","544","房间很乱但不知道从哪里开始收拾，给我一个顺序。","Semantic router selected DAILY with score 0.67, margin 0.06 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"154","DAILY","general","DAILY","general","0.76","False","True","True","591","我想把每周零散支出记录下来，怎样坚持最省事？","Semantic router selected DAILY with score 0.64, margin 0.12 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"155","DAILY","general","DAILY","general","0.79","False","True","True","588","明天早上八点出门，今晚应该提前准备哪些东西？","Semantic router selected DAILY with score 0.7, margin 0.15 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"156","DAILY","general","DAILY","general","0.77","False","True","True","553","我有四项都很紧急的事情，应该怎样决定先后？","Semantic router selected DAILY with score 0.69, margin 0.11 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"157","DAILY","general","DAILY","general","0.8","False","True","True","628","设计一个考试结束后的放松半日安排。","Semantic router selected DAILY with score 0.71, margin 0.16 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"158","DAILY","general","DAILY","general","0.74","False","True","True","553","如何在一个月内逐步减少熬夜次数？","Semantic router selected DAILY with score 0.61, margin 0.1 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"159","DAILY","general","DAILY","general","0.75","False","True","True","571","请把准备一次社团活动拆成可执行步骤。","Semantic router selected DAILY with score 0.66, margin 0.07 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"160","DAILY","general","DAILY","general","0.77","False","True","True","511","我想每天背二十个单词，怎样安排复习旧词？","Semantic router selected DAILY with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"161","DAILY","general","DAILY","general","0.81","False","True","True","512","下午容易犯困，怎样调整当天任务顺序？","Semantic router selected DAILY with score 0.73, margin 0.19 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"162","DAILY","general","DAILY","general","0.79","False","True","True","606","帮我列一份搬宿舍之前的准备清单。","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
"163","DAILY","general","DAILY","general","0.8","False","True","True","559","周一到周五都很忙，家务可以怎样分散完成？","Semantic router selected DAILY with score 0.71, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","6e9eaced-793d-4ecc-af96-8a799337c371","False","c1d98fd7-d002-4aa8-bf6b-bf35589c8203"
"164","DAILY","general","DAILY","general","0.83","False","True","True","538","我需要在今晚完成报告和演示文稿，如何切分时间？","Semantic router selected DAILY with score 0.77, margin 0.19 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","10e36238-ebfa-4b1f-bb7a-7ebeb8576f3f","False","187f432c-56aa-4fcb-bcc0-8121eafc734f"
"165","DAILY","general","DAILY","general","0.85","False","True","True","541","怎样安排一天才能同时留出独处和社交时间？","Semantic router selected DAILY with score 0.78, margin 0.27 and confidence 0.85; status=ROUTED, reason=ACCEPTED.","","localhost","56f96b77-3e63-4d4a-96eb-8fe99cf20cc0","False","9fbe14fb-0b76-4d49-8291-114e394e8e74"
"166","DAILY","general","DAILY","general","0.79","False","True","True","543","请设计一个十五分钟的睡前整理流程。","Semantic router selected DAILY with score 0.71, margin 0.15 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","1c6c6a28-51bf-42c5-a87d-597d50dd8b42","False","bc9d4fd1-692f-4a96-bc28-fdf5415ee9ab"
"167","DAILY","general","DAILY","general","0.73","False","True","True","538","我想开始记账，但不希望流程太复杂。","Semantic router selected DAILY with score 0.63, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","c8520ea2-7869-4924-9a65-dfef89021bad","False","f3a3904c-3aa7-44fd-badc-bb99b224420f"
"168","DAILY","general","DAILY","general","0.76","False","True","True","485","明天有长途乘车，今天需要检查什么？","Semantic router selected DAILY with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","70fd3252-7444-47b8-bfc0-f43b8eb81124","False","05335508-8419-4161-9de8-81f6bce326b1"
