"Id","ExpectedTask","TopTask","TopTarget","TopSemanticScore","TopKeywordScore","TopFinalScore","SecondTask","SecondFinalScore","Margin","Status","ReasonCode","TopPassed","AcceptedAndPassed","LatencyMs","Question","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"139","GENERAL","GENERAL","general","0.509693253490812","1","0.58323926546719","MATH","0.501395856491494","0.0818434089756966","ROUTED","ACCEPTED","True","True","959","请介绍图书馆除了借书之外的社会功能。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"140","GENERAL","DAILY","general","0.608708886382182","0","0.608708886382182","GENERAL","0.579485239818657","0.0292236465635252","ROUTED","ACCEPTED","False","False","950","怎样判断一个目标是否过于模糊？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"141","GENERAL","GENERAL","general","0.608986055660685","0","0.608986055660685","LITERARY","0.506023278957586","0.102962776703099","ROUTED","ACCEPTED","True","True","747","Why do people remember emotional events more clearly?","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"142","GENERAL","GENERAL","general","0.541383454371518","0","0.541383454371518","LITERARY","0.511263715539914","0.0301197388316036","ROUTED","ACCEPTED","True","True","823","Explain the difference between knowledge and wisdom.","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"143","GENERAL","GENERAL","general","0.626896810913102","0","0.626896810913102","LITERARY","0.617639075420873","0.00925773549222819","ROUTED","ACCEPTED","True","True","756","What makes an explanation easy to understand?","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"144","GENERAL","GENERAL","general","0.549460750072029","0","0.549460750072029","LITERARY","0.512495894340319","0.0369648557317095","ROUTED","ACCEPTED","True","True","748","用中文概括 digital literacy 的含义。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"145","GENERAL","GENERAL","general","0.618243425840711","1","0.675506911964604","MATH","0.528150729805766","0.147356182158838","ROUTED","ACCEPTED","True","True","954","请解释为什么 confirmation bias 会影响判断。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"146","GENERAL","GENERAL","general","0.571971478373724","0","0.571971478373724","LITERARY","0.533290143101286","0.0386813352724383","ROUTED","ACCEPTED","True","True","882","AI generated content 对信息可信度有什么影响？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"147","GENERAL","GENERAL","general","0.560152329013722","0","0.560152329013722","MATH","0.527214895021494","0.0329374339922285","ROUTED","ACCEPTED","True","True","710","“效率”和“效果”有什么区别？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"148","GENERAL","GENERAL","general","0.597477126601308","0","0.597477126601308","LITERARY","0.515026055403009","0.0824510711982989","ROUTED","ACCEPTED","True","True","719","如果一个观点很流行，是否意味着它一定正确？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"149","GENERAL","GENERAL","general","0.625019384128668","1","0.681266476509368","DAILY","0.614398608398758","0.0668678681106094","ROUTED","ACCEPTED","True","True","856","为什么有时少量选择比大量选择更容易让人满意？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"150","GENERAL","LITERARY","literary","0.505082466834212","0","0.505082466834212","GENERAL","0.487585089419246","0.0174973774149662","ROUTED","ACCEPTED","False","False","873","只回复一句话：什么叫长期主义？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"151","DAILY","DAILY","general","0.746744895929592","0","0.746744895929592","GENERAL","0.549080048409619","0.197664847519973","ROUTED","ACCEPTED","True","True","785","我后天要做课堂展示，今天和明天分别该准备什么？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"152","DAILY","DAILY","general","0.788759222200387","0","0.788759222200387","GENERAL","0.588943477648296","0.199815744552091","ROUTED","ACCEPTED","True","True","762","请帮我安排一个兼顾吃饭、午休和复习的中午。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"153","DAILY","DAILY","general","0.682912043231707","0","0.682912043231707","GENERAL","0.6095090883143","0.0734029549174066","ROUTED","ACCEPTED","True","True","753","房间很乱但不知道从哪里开始收拾，给我一个顺序。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"154","DAILY","DAILY","general","0.707177145872068","0","0.707177145872068","MATH","0.535591328160141","0.171585817711927","ROUTED","ACCEPTED","True","True","862","我想把每周零散支出记录下来，怎样坚持最省事？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"155","DAILY","DAILY","general","0.743854984660237","0","0.743854984660237","GENERAL","0.548837152768878","0.195017831891358","ROUTED","ACCEPTED","True","True","809","明天早上八点出门，今晚应该提前准备哪些东西？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"156","DAILY","DAILY","general","0.723337494482068","0","0.723337494482068","CODING","0.641341849903863","0.0819956445782054","ROUTED","ACCEPTED","True","True","850","我有四项都很紧急的事情，应该怎样决定先后？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"157","DAILY","DAILY","general","0.714741024926126","0","0.714741024926126","CODING","0.555034474076785","0.159706550849341","ROUTED","ACCEPTED","True","True","695","设计一个考试结束后的放松半日安排。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"158","DAILY","DAILY","general","0.605087121085398","0","0.605087121085398","GENERAL","0.508727415609648","0.0963597054757498","ROUTED","ACCEPTED","True","True","774","如何在一个月内逐步减少熬夜次数？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"159","DAILY","DAILY","general","0.673275661148946","0","0.673275661148946","GENERAL","0.590621877860673","0.082653783288273","ROUTED","ACCEPTED","True","True","738","请把准备一次社团活动拆成可执行步骤。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"160","DAILY","DAILY","general","0.658900385818976","0","0.658900385818976","CODING","0.522859308393371","0.136041077425605","ROUTED","ACCEPTED","True","True","719","我想每天背二十个单词，怎样安排复习旧词？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"161","DAILY","DAILY","general","0.756609858654737","0","0.756609858654737","CODING","0.656170016049545","0.100439842605191","ROUTED","ACCEPTED","True","True","751","下午容易犯困，怎样调整当天任务顺序？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"162","DAILY","DAILY","general","0.781399304193602","0","0.781399304193602","GENERAL","0.624626433610032","0.15677287058357","ROUTED","ACCEPTED","True","True","703","帮我列一份搬宿舍之前的准备清单。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"163","DAILY","DAILY","general","0.706049272706299","0","0.706049272706299","GENERAL","0.545521542485726","0.160527730220573","ROUTED","ACCEPTED","True","True","829","周一到周五都很忙，家务可以怎样分散完成？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"164","DAILY","DAILY","general","0.77340602242834","0","0.77340602242834","GENERAL","0.586219571249372","0.187186451178968","ROUTED","ACCEPTED","True","True","799","我需要在今晚完成报告和演示文稿，如何切分时间？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"165","DAILY","DAILY","general","0.778468278458452","0","0.778468278458452","GENERAL","0.584371914526102","0.19409636393235","ROUTED","ACCEPTED","True","True","787","怎样安排一天才能同时留出独处和社交时间？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"166","DAILY","DAILY","general","0.707508971441483","0","0.707508971441483","CODING","0.580150733859255","0.127358237582227","ROUTED","ACCEPTED","True","True","750","请设计一个十五分钟的睡前整理流程。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"167","DAILY","DAILY","general","0.634455472955345","0","0.634455472955345","MATH","0.622131216557461","0.0123242563978847","ROUTED","ACCEPTED","True","True","825","我想开始记账，但不希望流程太复杂。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"168","DAILY","DAILY","general","0.772643137485799","0","0.772643137485799","GENERAL","0.546661602895121","0.225981534590678","ROUTED","ACCEPTED","True","True","840","明天有长途乘车，今天需要检查什么？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"169","DAILY","DAILY","general","0.686444455520838","0","0.686444455520838","GENERAL","0.523116908910269","0.163327546610569","ROUTED","ACCEPTED","True","True","783","如何为一周的食材采购做准备？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"170","DAILY","DAILY","general","0.757195730639288","0","0.757195730639288","GENERAL","0.624829311272588","0.1323664193667","ROUTED","ACCEPTED","True","True","777","帮我安排一次两小时的集中复习，中间要有休息。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"171","DAILY","DAILY","general","0.726583090986887","0","0.726583090986887","GENERAL","0.619435514385931","0.107147576600956","ROUTED","ACCEPTED","True","True","779","最近事情太多总是遗漏，怎样建立简单的收集系统？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"172","DAILY","DAILY","general","0.7197211385667","0","0.7197211385667","CODING","0.541250175596196","0.178470962970504","ROUTED","ACCEPTED","True","True","1040","我想每周给家人打一次电话，如何设置固定习惯？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"173","DAILY","DAILY","general","0.770684037030004","0","0.770684037030004","GENERAL","0.614961236528391","0.155722800501613","ROUTED","ACCEPTED","True","True","866","请安排一个不会太累的周日上午。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"174","DAILY","LITERARY","literary","0.627946942747875","0","0.627946942747875","DAILY","0.627227700392791","0.000719242355083582","ROUTED","ACCEPTED","False","False","747","三天后需要交论文，现在只有标题，接下来怎么推进？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"175","DAILY","DAILY","general","0.675267741919164","0","0.675267741919164","MATH","0.606824500287508","0.0684432416316562","ROUTED","ACCEPTED","True","True","895","如果今天只完成三件事，应该如何筛选？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"176","DAILY","DAILY","general","0.73714034088046","0","0.73714034088046","GENERAL","0.595002321611234","0.142138019269227","ROUTED","ACCEPTED","True","True","920","帮我规划从宿舍出发参加九点面试的时间线。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"177","DAILY","DAILY","general","0.679050025458259","0","0.679050025458259","GENERAL","0.544710480279026","0.134339545179233","ROUTED","ACCEPTED","True","True","882","怎样把每天玩游戏的时间逐渐控制在一小时内？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"178","DAILY","DAILY","general","0.739346407940346","0","0.739346407940346","GENERAL","0.621511831020524","0.117834576919822","ROUTED","ACCEPTED","True","True","903","我想学习做饭，请安排前四周的入门节奏。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"179","DAILY","DAILY","general","0.668409893571475","0","0.668409893571475","MATH","0.607643092358152","0.0607668012133228","ROUTED","ACCEPTED","True","True","910","请把“整理电脑文件”拆成几个小步骤。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"180","DAILY","DAILY","general","0.679410334267027","0","0.679410334267027","GENERAL","0.534905769375608","0.144504564891419","ROUTED","ACCEPTED","True","True","874","明天要降温并下雨，出门前应准备什么？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"181","DAILY","DAILY","general","0.733896225341151","0","0.733896225341151","GENERAL","0.628486310403693","0.105409914937458","ROUTED","ACCEPTED","True","True","913","我早上经常来不及吃早餐，如何调整前一晚流程？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"182","DAILY","DAILY","general","0.724853152254117","0","0.724853152254117","GENERAL","0.640267798849681","0.0845853534044365","ROUTED","ACCEPTED","True","True","916","帮我设计一份月末个人复盘清单。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"183","DAILY","DAILY","general","0.615386208257543","0","0.615386208257543","MATH","0.528271139578366","0.087115068679177","ROUTED","ACCEPTED","True","True","965","一周读完一本三百页的书，每天大约读多少合适？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"184","DAILY","DAILY","general","0.742350467550052","0","0.742350467550052","GENERAL","0.555092645059676","0.187257822490376","ROUTED","ACCEPTED","True","True","746","如何安排健身日和休息日，避免连续过度运动？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"185","DAILY","DAILY","general","0.70220456891053","0","0.70220456891053","LITERARY","0.572163925431479","0.13004064347905","ROUTED","ACCEPTED","True","True","877","我有半小时空闲但状态不好，可以做什么低负担任务？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"186","DAILY","DAILY","general","0.714267739375619","0","0.714267739375619","GENERAL","0.560745633052631","0.153522106322988","ROUTED","ACCEPTED","True","True","838","请给我一个旅行回来后整理行李的顺序。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"187","DAILY","DAILY","general","0.696468785624246","0","0.696468785624246","GENERAL","0.539360891265982","0.157107894358263","ROUTED","ACCEPTED","True","True","755","要同时准备笔试和面试，该如何分配未来七天？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"188","DAILY","DAILY","general","0.592386875376143","0","0.592386875376143","GENERAL","0.561363648088104","0.0310232272880395","ROUTED","ACCEPTED","True","True","658","我想在晚上减少咖啡摄入，有什么替代方案？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"189","DAILY","DAILY","general","0.712945201895617","0","0.712945201895617","GENERAL","0.660133220923998","0.0528119809716199","ROUTED","ACCEPTED","True","True","829","帮我安排一次朋友聚会前的准备工作。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"190","DAILY","DAILY","general","0.726825128090205","0","0.726825128090205","CODING","0.633062921256713","0.0937622068334915","ROUTED","ACCEPTED","True","True","828","怎样用日历管理有固定截止日期的事项？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"191","DAILY","DAILY","general","0.696546692668863","0","0.696546692668863","GENERAL","0.555558418306666","0.140988274362196","ROUTED","ACCEPTED","True","True","752","Plan a balanced Saturday with study, exercise, and rest.","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"192","DAILY","DAILY","general","0.777047996820748","0","0.777047996820748","GENERAL","0.578527390585259","0.198520606235489","ROUTED","ACCEPTED","True","True","768","Give me a short morning routine before an 8 a.m. class.","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"193","DAILY","DAILY","general","0.734487022201357","0","0.734487022201357","CODING","0.623263274772146","0.111223747429211","ROUTED","ACCEPTED","True","True","780","I have three assignments due this week. How should I schedule them?","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"194","DAILY","DAILY","general","0.758044447312659","0","0.758044447312659","GENERAL","0.620639912801516","0.137404534511143","ROUTED","ACCEPTED","True","True","785","帮我制定一个 weekend reset routine。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"195","DAILY","DAILY","general","0.731020860646136","0","0.731020860646136","GENERAL","0.579049584401473","0.151971276244663","ROUTED","ACCEPTED","True","True","829","明天 presentation，今晚如何安排 rehearsal？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"196","DAILY","DAILY","general","0.688552851985085","0","0.688552851985085","GENERAL","0.592028191626392","0.0965246603586936","ROUTED","ACCEPTED","True","True","889","用一句话告诉我今晚先洗衣服还是先复习。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"197","DAILY","DAILY","general","0.70443899248638","0","0.70443899248638","GENERAL","0.656665084859775","0.0477739076266044","ROUTED","ACCEPTED","True","True","784","我只有二十分钟，帮我快速排一下现在要做的三件事。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"198","DAILY","DAILY","general","0.837841909927788","0","0.837841909927788","GENERAL","0.644226586268435","0.193615323659353","ROUTED","ACCEPTED","True","True","841","今天太累了，把原来的安排调整得宽松一些。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"199","DAILY","DAILY","general","0.763710166254016","0","0.763710166254016","GENERAL","0.602371182619638","0.161338983634378","ROUTED","ACCEPTED","True","True","957","别讲道理，直接给我一个明早起床后的行动顺序。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"200","DAILY","DAILY","general","0.692937837035934","0","0.692937837035934","CODING","0.608302795343545","0.0846350416923889","ROUTED","ACCEPTED","True","True","882","把吃饭、打印材料、去教室这几件事排一下。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"201","LITERARY","LITERARY","literary","0.595408087333893","0","0.595408087333893","GENERAL","0.525715214755685","0.0696928725782082","ROUTED","ACCEPTED","True","True","1026","写一段清晨雾气笼罩河面的场景。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"202","LITERARY","LITERARY","literary","0.654211451303288","0","0.654211451303288","GENERAL","0.607720432806621","0.0464910184966669","ROUTED","ACCEPTED","True","True","919","让一句普通的道歉显得真诚但不过分煽情。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"203","LITERARY","LITERARY","literary","0.668064944094537","1","0.717855202480356","DAILY","0.535142157752191","0.182713044728166","ROUTED","ACCEPTED","True","True","805","为成长主题的短篇故事设计一个象征物。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"204","LITERARY","LITERARY","literary","0.725285201036335","1","0.766492420880885","GENERAL","0.547703787754929","0.218788633125955","ROUTED","ACCEPTED","True","True","903","用旁观者视角描写一场久别重逢。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"205","LITERARY","LITERARY","literary","0.719814094024847","0","0.719814094024847","GENERAL","0.582924368524974","0.136889725499873","ROUTED","ACCEPTED","True","True","856","如何通过环境细节表现人物的不安？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"206","LITERARY","LITERARY","literary","0.568256466082679","1","0.633017996170277","GENERAL","0.481665823364949","0.151352172805328","ROUTED","ACCEPTED","True","True","1094","请给“月光照进窗户”提供三种不同情绪的写法。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"207","LITERARY","LITERARY","literary","0.625072948285708","0","0.625072948285708","GENERAL","0.493809870250875","0.131263078034834","ROUTED","ACCEPTED","True","True","970","为一个寻找失踪记忆的人物写简介。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"208","LITERARY","LITERARY","literary","0.602784578542728","0","0.602784578542728","GENERAL","0.544441215139091","0.0583433634036364","ROUTED","ACCEPTED","True","True","933","让这句对白更符合一个骄傲但善良的人物。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"209","LITERARY","LITERARY","literary","0.663323627252578","1","0.713825083164691","GENERAL","0.538645874116566","0.175179209048125","ROUTED","ACCEPTED","True","True","756","写一段不直接描写寒冷却让读者感到寒冷的文字。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"210","LITERARY","LITERARY","literary","0.624595449838334","0","0.624595449838334","DAILY","0.543198048649576","0.0813974011887584","ROUTED","ACCEPTED","True","True","832","为毕业纪念册写一句克制而温暖的寄语。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"211","LITERARY","LITERARY","literary","0.632149654463279","0","0.632149654463279","GENERAL","0.558016585206025","0.074133069257254","ROUTED","ACCEPTED","True","True","982","怎样用动作而不是心理独白表现犹豫？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"212","LITERARY","LITERARY","literary","0.636084923147276","1","0.690672184675185","GENERAL","0.465921380384465","0.22475080429072","ROUTED","ACCEPTED","True","True","875","请设计一个围绕旧钥匙展开的故事梗概。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"213","LITERARY","LITERARY","literary","0.561141333950814","1","0.626970133858192","GENERAL","0.581110743194796","0.0458593906633964","ROUTED","ACCEPTED","True","True","912","把“他很生气”改成展示而非告知的写法。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"214","LITERARY","LITERARY","literary","0.665021832098984","0","0.665021832098984","DAILY","0.517315922008606","0.147705910090378","ROUTED","ACCEPTED","True","True","775","写一小段带有荒诞色彩的办公室场景。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"215","LITERARY","LITERARY","literary","0.661430356173631","1","0.712215802747587","DAILY","0.495494978291142","0.216720824456444","ROUTED","ACCEPTED","True","True","839","为秋日主题散文设计一个收束自然的结尾。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"216","LITERARY","LITERARY","literary","0.547486762362937","1","0.615363748008496","GENERAL","0.580374019780065","0.0349897282284307","ROUTED","ACCEPTED","True","True","914","评价一个故事中重复出现钟声可能具有的意义。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"217","LITERARY","LITERARY","literary","0.615923787790406","1","0.673535219621845","GENERAL","0.549711793182688","0.123823426439157","ROUTED","ACCEPTED","True","True","925","用儿童视角描写第一次看到大海。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"218","LITERARY","LITERARY","literary","0.583650451859031","1","0.646102884080176","DAILY","0.50825434552258","0.137848538557596","ROUTED","ACCEPTED","True","True","894","为悬疑故事中的废弃旅馆设计三个细节。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"219","LITERARY","LITERARY","literary","0.66299192270508","0","0.66299192270508","DAILY","0.65374224944007","0.00924967326500981","ROUTED","ACCEPTED","True","True","759","将一段正式通知改成亲切自然的宣传语。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"220","LITERARY","LITERARY","literary","0.700797902262099","0","0.700797902262099","GENERAL","0.534204634894501","0.166593267367598","ROUTED","ACCEPTED","True","True","791","写一段两个人都没有说出真实想法的对话。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"221","LITERARY","LITERARY","literary","0.618121214685495","0","0.618121214685495","MATH","0.564076167911023","0.0540450467744716","ROUTED","ACCEPTED","True","True","903","如何让回忆段落与现实场景自然衔接？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"222","LITERARY","LITERARY","literary","0.6276766430923","0","0.6276766430923","DAILY","0.53701558137066","0.0906610617216404","ROUTED","ACCEPTED","True","True","840","为“时间停止十分钟”构思一个短篇核心冲突。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"223","LITERARY","LITERARY","literary","0.649011803419019","1","0.701660032906166","GENERAL","0.542862910208837","0.158797122697329","ROUTED","ACCEPTED","True","True","1075","请用冷静语气描写一次突如其来的告别。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
