"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"130","GENERAL","general","GENERAL","general","0.81","False","True","True","863","解释习惯形成过程中环境所起的作用。","Semantic router selected GENERAL with score 0.76, margin 0.16 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"131","GENERAL","general","GENERAL","general","0.69","False","True","True","734","什么是第一性原理思考？","Semantic router selected GENERAL with score 0.51, margin 0.06 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"132","GENERAL","general","GENERAL","general","0.77","False","True","True","986","为什么快速得到答案不一定等于高效学习？","Semantic router selected GENERAL with score 0.67, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"133","GENERAL","general","GENERAL","general","0.72","False","True","True","712","请分析共享经济可能带来的便利和问题。","Semantic router selected GENERAL with score 0.58, margin 0.06 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"134","GENERAL","general","GENERAL","general","0.71","False","True","True","751","怎样礼貌地拒绝一个不合理请求？","Semantic router selected GENERAL with score 0.61, margin 0.01 and confidence 0.71; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"135","GENERAL","general","GENERAL","general","0.73","False","True","True","734","为什么组织规模变大后沟通成本会上升？","Semantic router selected GENERAL with score 0.61, margin 0.07 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"136","GENERAL","general","GENERAL","general","0.71","False","True","True","950","用一个例子说明相关性不代表因果关系。","Semantic router selected GENERAL with score 0.57, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"137","GENERAL","general","CODING","coding","0.69","False","True","False","810","如何看待失败经历对个人成长的作用？","Semantic router selected CODING with score 0.54, margin 0.02 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"138","GENERAL","general","GENERAL","general","0.79","False","True","True","749","为什么不同文化中的礼仪会有所差异？","Semantic router selected GENERAL with score 0.67, margin 0.19 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"139","GENERAL","general","GENERAL","general","0.73","False","True","True","694","请介绍图书馆除了借书之外的社会功能。","Semantic router selected GENERAL with score 0.58, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"140","GENERAL","general","DAILY","general","0.72","False","True","False","753","怎样判断一个目标是否过于模糊？","Semantic router selected DAILY with score 0.61, margin 0.03 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"141","GENERAL","general","GENERAL","general","0.74","False","True","True","938","Why do people remember emotional events more clearly?","Semantic router selected GENERAL with score 0.61, margin 0.1 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"142","GENERAL","general","GENERAL","general","0.7","False","True","True","906","Explain the difference between knowledge and wisdom.","Semantic router selected GENERAL with score 0.54, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"143","GENERAL","general","GENERAL","general","0.72","False","True","True","1019","What makes an explanation easy to understand?","Semantic router selected GENERAL with score 0.63, margin 0.01 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"144","GENERAL","general","GENERAL","general","0.7","False","True","True","788","用中文概括 digital literacy 的含义。","Semantic router selected GENERAL with score 0.55, margin 0.04 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"145","GENERAL","general","GENERAL","general","0.78","False","True","True","1059","请解释为什么 confirmation bias 会影响判断。","Semantic router selected GENERAL with score 0.68, margin 0.15 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"146","GENERAL","general","GENERAL","general","0.71","False","True","True","836","AI generated content 对信息可信度有什么影响？","Semantic router selected GENERAL with score 0.57, margin 0.04 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"147","GENERAL","general","GENERAL","general","0.71","False","True","True","720","“效率”和“效果”有什么区别？","Semantic router selected GENERAL with score 0.56, margin 0.03 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"148","GENERAL","general","GENERAL","general","0.73","False","True","True","1014","如果一个观点很流行，是否意味着它一定正确？","Semantic router selected GENERAL with score 0.6, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"149","GENERAL","general","GENERAL","general","0.76","False","True","True","869","为什么有时少量选择比大量选择更容易让人满意？","Semantic router selected GENERAL with score 0.68, margin 0.07 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"150","GENERAL","general","LITERARY","literary","0.68","False","True","False","778","只回复一句话：什么叫长期主义？","Semantic router selected LITERARY with score 0.51, margin 0.02 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"151","DAILY","general","DAILY","general","0.82","False","True","True","806","我后天要做课堂展示，今天和明天分别该准备什么？","Semantic router selected DAILY with score 0.75, margin 0.2 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"152","DAILY","general","DAILY","general","0.84","False","True","True","1061","请帮我安排一个兼顾吃饭、午休和复习的中午。","Semantic router selected DAILY with score 0.79, margin 0.2 and confidence 0.84; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"153","DAILY","general","DAILY","general","0.76","False","True","True","1068","房间很乱但不知道从哪里开始收拾，给我一个顺序。","Semantic router selected DAILY with score 0.68, margin 0.07 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"154","DAILY","general","DAILY","general","0.8","False","True","True","835","我想把每周零散支出记录下来，怎样坚持最省事？","Semantic router selected DAILY with score 0.71, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"155","DAILY","general","DAILY","general","0.82","False","True","True","992","明天早上八点出门，今晚应该提前准备哪些东西？","Semantic router selected DAILY with score 0.74, margin 0.2 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"156","DAILY","general","DAILY","general","0.78","False","True","True","1536","我有四项都很紧急的事情，应该怎样决定先后？","Semantic router selected DAILY with score 0.72, margin 0.08 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"157","DAILY","general","DAILY","general","0.8","False","True","True","1097","设计一个考试结束后的放松半日安排。","Semantic router selected DAILY with score 0.71, margin 0.16 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"158","DAILY","general","DAILY","general","0.74","False","True","True","979","如何在一个月内逐步减少熬夜次数？","Semantic router selected DAILY with score 0.61, margin 0.1 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"159","DAILY","general","DAILY","general","0.76","False","True","True","980","请把准备一次社团活动拆成可执行步骤。","Semantic router selected DAILY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"160","DAILY","general","DAILY","general","0.77","False","True","True","1299","我想每天背二十个单词，怎样安排复习旧词？","Semantic router selected DAILY with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"161","DAILY","general","DAILY","general","0.79","False","True","True","1502","下午容易犯困，怎样调整当天任务顺序？","Semantic router selected DAILY with score 0.76, margin 0.1 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"162","DAILY","general","DAILY","general","0.82","False","True","True","1255","帮我列一份搬宿舍之前的准备清单。","Semantic router selected DAILY with score 0.78, margin 0.16 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"163","DAILY","general","DAILY","general","0.8","False","True","True","1142","周一到周五都很忙，家务可以怎样分散完成？","Semantic router selected DAILY with score 0.71, margin 0.16 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"164","DAILY","general","DAILY","general","0.83","False","True","True","981","我需要在今晚完成报告和演示文稿，如何切分时间？","Semantic router selected DAILY with score 0.77, margin 0.19 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"165","DAILY","general","DAILY","general","0.83","False","True","True","1357","怎样安排一天才能同时留出独处和社交时间？","Semantic router selected DAILY with score 0.78, margin 0.19 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"166","DAILY","general","DAILY","general","0.79","False","True","True","1514","请设计一个十五分钟的睡前整理流程。","Semantic router selected DAILY with score 0.71, margin 0.13 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"167","DAILY","general","DAILY","general","0.73","False","True","True","1499","我想开始记账，但不希望流程太复杂。","Semantic router selected DAILY with score 0.63, margin 0.01 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"168","DAILY","general","DAILY","general","0.84","False","True","True","944","明天有长途乘车，今天需要检查什么？","Semantic router selected DAILY with score 0.77, margin 0.23 and confidence 0.84; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"169","DAILY","general","DAILY","general","0.79","False","True","True","1166","如何为一周的食材采购做准备？","Semantic router selected DAILY with score 0.69, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"170","DAILY","general","DAILY","general","0.8","False","True","True","1210","帮我安排一次两小时的集中复习，中间要有休息。","Semantic router selected DAILY with score 0.76, margin 0.13 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"171","DAILY","general","DAILY","general","0.79","False","True","True","1309","最近事情太多总是遗漏，怎样建立简单的收集系统？","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"172","DAILY","general","DAILY","general","0.81","False","True","True","863","我想每周给家人打一次电话，如何设置固定习惯？","Semantic router selected DAILY with score 0.72, margin 0.18 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"173","DAILY","general","DAILY","general","0.82","False","True","True","928","请安排一个不会太累的周日上午。","Semantic router selected DAILY with score 0.77, margin 0.16 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"174","DAILY","general","LITERARY","literary","0.72","False","True","False","912","三天后需要交论文，现在只有标题，接下来怎么推进？","Semantic router selected LITERARY with score 0.63, margin 0.0 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"175","DAILY","general","DAILY","general","0.76","False","True","True","1224","如果今天只完成三件事，应该如何筛选？","Semantic router selected DAILY with score 0.68, margin 0.07 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"176","DAILY","general","DAILY","general","0.8","False","True","True","866","帮我规划从宿舍出发参加九点面试的时间线。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"177","DAILY","general","DAILY","general","0.78","False","True","True","798","怎样把每天玩游戏的时间逐渐控制在一小时内？","Semantic router selected DAILY with score 0.68, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"178","DAILY","general","DAILY","general","0.79","False","True","True","996","我想学习做饭，请安排前四周的入门节奏。","Semantic router selected DAILY with score 0.74, margin 0.12 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"179","DAILY","general","DAILY","general","0.75","False","True","True","1049","请把“整理电脑文件”拆成几个小步骤。","Semantic router selected DAILY with score 0.67, margin 0.06 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"180","DAILY","general","DAILY","general","0.78","False","True","True","739","明天要降温并下雨，出门前应准备什么？","Semantic router selected DAILY with score 0.68, margin 0.14 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"181","DAILY","general","DAILY","general","0.79","False","True","True","804","我早上经常来不及吃早餐，如何调整前一晚流程？","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"182","DAILY","general","DAILY","general","0.78","False","True","True","765","帮我设计一份月末个人复盘清单。","Semantic router selected DAILY with score 0.72, margin 0.08 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"183","DAILY","general","DAILY","general","0.74","False","True","True","846","一周读完一本三百页的书，每天大约读多少合适？","Semantic router selected DAILY with score 0.62, margin 0.09 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"184","DAILY","general","DAILY","general","0.82","False","True","True","709","如何安排健身日和休息日，避免连续过度运动？","Semantic router selected DAILY with score 0.74, margin 0.19 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"185","DAILY","general","DAILY","general","0.78","False","True","True","838","我有半小时空闲但状态不好，可以做什么低负担任务？","Semantic router selected DAILY with score 0.7, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"186","DAILY","general","DAILY","general","0.8","False","True","True","669","请给我一个旅行回来后整理行李的顺序。","Semantic router selected DAILY with score 0.71, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"187","DAILY","general","DAILY","general","0.79","False","True","True","994","要同时准备笔试和面试，该如何分配未来七天？","Semantic router selected DAILY with score 0.7, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"188","DAILY","general","DAILY","general","0.72","False","True","True","745","我想在晚上减少咖啡摄入，有什么替代方案？","Semantic router selected DAILY with score 0.59, margin 0.03 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"189","DAILY","general","DAILY","general","0.77","False","True","True","723","帮我安排一次朋友聚会前的准备工作。","Semantic router selected DAILY with score 0.71, margin 0.05 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"190","DAILY","general","DAILY","general","0.78","False","True","True","730","怎样用日历管理有固定截止日期的事项？","Semantic router selected DAILY with score 0.73, margin 0.09 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"191","DAILY","general","DAILY","general","0.79","False","True","True","717","Plan a balanced Saturday with study, exercise, and rest.","Semantic router selected DAILY with score 0.7, margin 0.14 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"192","DAILY","general","DAILY","general","0.83","False","True","True","767","Give me a short morning routine before an 8 a.m. class.","Semantic router selected DAILY with score 0.78, margin 0.2 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"193","DAILY","general","DAILY","general","0.79","False","True","True","785","I have three assignments due this week. How should I schedule them?","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"194","DAILY","general","DAILY","general","0.81","False","True","True","699","帮我制定一个 weekend reset routine。","Semantic router selected DAILY with score 0.76, margin 0.14 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"195","DAILY","general","DAILY","general","0.8","False","True","True","821","明天 presentation，今晚如何安排 rehearsal？","Semantic router selected DAILY with score 0.73, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"196","DAILY","general","DAILY","general","0.77","False","True","True","910","用一句话告诉我今晚先洗衣服还是先复习。","Semantic router selected DAILY with score 0.69, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"197","DAILY","general","DAILY","general","0.76","False","True","True","643","我只有二十分钟，帮我快速排一下现在要做的三件事。","Semantic router selected DAILY with score 0.7, margin 0.05 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"198","DAILY","general","DAILY","general","0.85","False","True","True","883","今天太累了，把原来的安排调整得宽松一些。","Semantic router selected DAILY with score 0.84, margin 0.19 and confidence 0.85; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"199","DAILY","general","DAILY","general","0.82","False","True","True","758","别讲道理，直接给我一个明早起床后的行动顺序。","Semantic router selected DAILY with score 0.76, margin 0.16 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"200","DAILY","general","DAILY","general","0.77","False","True","True","1049","把吃饭、打印材料、去教室这几件事排一下。","Semantic router selected DAILY with score 0.69, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"201","LITERARY","literary","LITERARY","literary","0.73","False","True","True","885","写一段清晨雾气笼罩河面的场景。","Semantic router selected LITERARY with score 0.6, margin 0.07 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"202","LITERARY","literary","LITERARY","literary","0.74","False","True","True","961","让一句普通的道歉显得真诚但不过分煽情。","Semantic router selected LITERARY with score 0.65, margin 0.05 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"203","LITERARY","literary","LITERARY","literary","0.81","False","True","True","1023","为成长主题的短篇故事设计一个象征物。","Semantic router selected LITERARY with score 0.72, margin 0.18 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"204","LITERARY","literary","LITERARY","literary","0.83","False","True","True","953","用旁观者视角描写一场久别重逢。","Semantic router selected LITERARY with score 0.77, margin 0.22 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"205","LITERARY","literary","LITERARY","literary","0.79","False","True","True","772","如何通过环境细节表现人物的不安？","Semantic router selected LITERARY with score 0.72, margin 0.14 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
"206","LITERARY","literary","LITERARY","literary","0.77","False","True","True","1014","请给“月光照进窗户”提供三种不同情绪的写法。","Semantic router selected LITERARY with score 0.63, margin 0.15 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f462f44f-9855-4e4a-a96a-989a72b2098c","False","128a410b-6bfc-4ea8-9065-f9e0296e3290"
"207","LITERARY","literary","LITERARY","literary","0.76","False","True","True","1091","为一个寻找失踪记忆的人物写简介。","Semantic router selected LITERARY with score 0.63, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","45a7cb38-9ce8-4329-96ed-be0cd29f23e3","False","f70e4ead-ac14-4a57-bd7d-cd3940ec2c37"
"208","LITERARY","literary","LITERARY","literary","0.73","False","True","True","874","让这句对白更符合一个骄傲但善良的人物。","Semantic router selected LITERARY with score 0.6, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","9cf5e2d3-ceca-4a51-b4bd-21106f7a2484","False","85c49a08-a0fe-4679-8cf7-d2e44c2f54fd"
"209","LITERARY","literary","LITERARY","literary","0.8","False","True","True","1159","写一段不直接描写寒冷却让读者感到寒冷的文字。","Semantic router selected LITERARY with score 0.71, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","897afb1b-8ba1-4d6e-88f2-54c2a95901ac","False","7e8b3699-b54a-497d-ac15-e7adab3f3da8"
