"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"55","DAILY","daily","DAILY","daily","0.84","False","True","True","1287","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请帮我安排明天下午两点到六点之间的学习、吃饭和休息顺序。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.8, margin 0.2 and confidence 0.84; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"56","DAILY","daily","DAILY","daily","0.77","False","True","True","995","我前面看了不少背景信息，但这次真正需要你直接处理的是：请把准备面试、复习课程和整理房间拆成今晚可以执行的步骤。","Semantic router selected DAILY with score 0.7, margin 0.09 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"57","DAILY","daily","DAILY","daily","0.77","False","True","True","1006","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请把准备面试、复习课程和整理房间拆成今晚可以执行的步骤。","Semantic router selected DAILY with score 0.7, margin 0.09 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"58","DAILY","daily","DAILY","daily","0.77","False","True","True","1411","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请把准备面试、复习课程和整理房间拆成今晚可以执行的步骤。","Semantic router selected DAILY with score 0.7, margin 0.09 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"59","DAILY","daily","DAILY","daily","0.76","False","True","True","1022","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请把准备面试、复习课程和整理房间拆成今晚可以执行的步骤。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.69, margin 0.06 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"60","DAILY","daily","DAILY","daily","0.75","False","True","True","1281","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请把准备面试、复习课程和整理房间拆成今晚可以执行的步骤。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.67, margin 0.07 and confidence 0.75; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"61","DAILY","daily","DAILY","daily","0.81","False","True","True","1056","我前面看了不少背景信息，但这次真正需要你直接处理的是：请根据我上午精力更好、晚上容易疲惫的特点安排一天的任务顺序。","Semantic router selected DAILY with score 0.76, margin 0.13 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"62","DAILY","daily","DAILY","daily","0.81","False","True","True","908","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请根据我上午精力更好、晚上容易疲惫的特点安排一天的任务顺序。","Semantic router selected DAILY with score 0.76, margin 0.13 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"63","DAILY","daily","DAILY","daily","0.81","False","True","True","1059","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请根据我上午精力更好、晚上容易疲惫的特点安排一天的任务顺序。","Semantic router selected DAILY with score 0.76, margin 0.13 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"64","DAILY","daily","DAILY","daily","0.8","False","True","True","990","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请根据我上午精力更好、晚上容易疲惫的特点安排一天的任务顺序。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.73, margin 0.13 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"65","DAILY","daily","DAILY","daily","0.79","False","True","True","1016","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请根据我上午精力更好、晚上容易疲惫的特点安排一天的任务顺序。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.73, margin 0.12 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"66","DAILY","daily","DAILY","daily","0.78","False","True","True","1025","我前面看了不少背景信息，但这次真正需要你直接处理的是：请给我一份适合周日晚上快速查看的下周重点清单模板。","Semantic router selected DAILY with score 0.74, margin 0.08 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"67","DAILY","daily","DAILY","daily","0.78","False","True","True","1050","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请给我一份适合周日晚上快速查看的下周重点清单模板。","Semantic router selected DAILY with score 0.74, margin 0.08 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"68","DAILY","daily","DAILY","daily","0.78","False","True","True","1338","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请给我一份适合周日晚上快速查看的下周重点清单模板。","Semantic router selected DAILY with score 0.74, margin 0.08 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"69","DAILY","daily","DAILY","daily","0.76","False","True","True","1184","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请给我一份适合周日晚上快速查看的下周重点清单模板。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.69, margin 0.06 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"70","DAILY","daily","DAILY","daily","0.75","False","True","True","1130","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请给我一份适合周日晚上快速查看的下周重点清单模板。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.68, margin 0.05 and confidence 0.75; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"71","DAILY","daily","DAILY","daily","0.79","False","True","True","1206","我前面看了不少背景信息，但这次真正需要你直接处理的是：请在我今天状态一般的前提下，安排一个低负担但能推进事情的晚上流程。","Semantic router selected DAILY with score 0.75, margin 0.09 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"72","DAILY","daily","DAILY","daily","0.79","False","True","True","1059","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请在我今天状态一般的前提下，安排一个低负担但能推进事情的晚上流程。","Semantic router selected DAILY with score 0.75, margin 0.09 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"73","DAILY","daily","DAILY","daily","0.79","False","True","True","1126","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请在我今天状态一般的前提下，安排一个低负担但能推进事情的晚上流程。","Semantic router selected DAILY with score 0.75, margin 0.09 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"74","DAILY","daily","DAILY","daily","0.77","False","True","True","1368","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请在我今天状态一般的前提下，安排一个低负担但能推进事情的晚上流程。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.72, margin 0.06 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"75","DAILY","daily","DAILY","daily","0.77","False","True","True","876","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请在我今天状态一般的前提下，安排一个低负担但能推进事情的晚上流程。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.71, margin 0.07 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"76","DAILY","daily","DAILY","daily","0.76","False","True","True","1245","我前面看了不少背景信息，但这次真正需要你直接处理的是：请把买东西、取快递、打印材料和去教室这几件事排出先后顺序。","Semantic router selected DAILY with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"77","DAILY","daily","DAILY","daily","0.76","False","True","True","1019","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请把买东西、取快递、打印材料和去教室这几件事排出先后顺序。","Semantic router selected DAILY with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"78","DAILY","daily","DAILY","daily","0.76","False","True","True","1081","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请把买东西、取快递、打印材料和去教室这几件事排出先后顺序。","Semantic router selected DAILY with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"79","DAILY","daily","DAILY","daily","0.76","False","True","True","1216","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请把买东西、取快递、打印材料和去教室这几件事排出先后顺序。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.67, margin 0.09 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"80","DAILY","daily","DAILY","daily","0.77","False","True","True","1692","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请把买东西、取快递、打印材料和去教室这几件事排出先后顺序。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.68, margin 0.11 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"81","DAILY","daily","DAILY","daily","0.8","False","True","True","1208","我前面看了不少背景信息，但这次真正需要你直接处理的是：请为一周内完成三项截止任务设计一个现实一点的推进节奏。","Semantic router selected DAILY with score 0.75, margin 0.11 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"82","DAILY","daily","DAILY","daily","0.8","False","True","True","1072","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请为一周内完成三项截止任务设计一个现实一点的推进节奏。","Semantic router selected DAILY with score 0.75, margin 0.11 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"83","DAILY","daily","DAILY","daily","0.8","False","True","True","1316","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请为一周内完成三项截止任务设计一个现实一点的推进节奏。","Semantic router selected DAILY with score 0.75, margin 0.11 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"84","DAILY","daily","DAILY","daily","0.78","False","True","True","1178","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请为一周内完成三项截止任务设计一个现实一点的推进节奏。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.72, margin 0.1 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"85","DAILY","daily","DAILY","daily","0.78","False","True","True","1183","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请为一周内完成三项截止任务设计一个现实一点的推进节奏。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.72, margin 0.09 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"86","DAILY","daily","DAILY","daily","0.84","False","True","True","1204","我前面看了不少背景信息，但这次真正需要你直接处理的是：请把旅行出发前一天晚上需要准备的事项整理成简洁清单。","Semantic router selected DAILY with score 0.8, margin 0.21 and confidence 0.84; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"87","DAILY","daily","DAILY","daily","0.84","False","True","True","1445","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请把旅行出发前一天晚上需要准备的事项整理成简洁清单。","Semantic router selected DAILY with score 0.8, margin 0.21 and confidence 0.84; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"88","DAILY","daily","DAILY","daily","0.84","False","True","True","1214","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请把旅行出发前一天晚上需要准备的事项整理成简洁清单。","Semantic router selected DAILY with score 0.8, margin 0.21 and confidence 0.84; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"89","DAILY","daily","DAILY","daily","0.78","False","True","True","1216","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请把旅行出发前一天晚上需要准备的事项整理成简洁清单。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.71, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"90","DAILY","daily","DAILY","daily","0.81","False","True","True","1203","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请把旅行出发前一天晚上需要准备的事项整理成简洁清单。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.74, margin 0.16 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"91","DAILY","daily","DAILY","daily","0.78","False","True","True","1191","我前面看了不少背景信息，但这次真正需要你直接处理的是：请为我设计一个三十分钟以内、尽量不费力的睡前整理流程。","Semantic router selected DAILY with score 0.7, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"92","DAILY","daily","DAILY","daily","0.78","False","True","True","1311","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请为我设计一个三十分钟以内、尽量不费力的睡前整理流程。","Semantic router selected DAILY with score 0.7, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"93","DAILY","daily","DAILY","daily","0.78","False","True","True","1210","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请为我设计一个三十分钟以内、尽量不费力的睡前整理流程。","Semantic router selected DAILY with score 0.7, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"94","DAILY","daily","DAILY","daily","0.77","False","True","True","1326","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请为我设计一个三十分钟以内、尽量不费力的睡前整理流程。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.69, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"95","DAILY","daily","DAILY","daily","0.77","False","True","True","1467","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请为我设计一个三十分钟以内、尽量不费力的睡前整理流程。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.68, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"96","DAILY","daily","DAILY","daily","0.86","False","True","True","1397","我前面看了不少背景信息，但这次真正需要你直接处理的是：请安排一个包含复习、运动和独处时间的周六半日计划。","Semantic router selected DAILY with score 0.82, margin 0.22 and confidence 0.86; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"97","DAILY","daily","DAILY","daily","0.86","False","True","True","1218","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请安排一个包含复习、运动和独处时间的周六半日计划。","Semantic router selected DAILY with score 0.82, margin 0.22 and confidence 0.86; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"98","DAILY","daily","DAILY","daily","0.86","False","True","True","1111","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请安排一个包含复习、运动和独处时间的周六半日计划。","Semantic router selected DAILY with score 0.82, margin 0.22 and confidence 0.86; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"99","DAILY","daily","DAILY","daily","0.8","False","True","True","1523","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请安排一个包含复习、运动和独处时间的周六半日计划。。如果理解了，就不要扩展到别的方向。","Semantic router selected DAILY with score 0.76, margin 0.12 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"100","DAILY","daily","DAILY","daily","0.82","False","True","True","1429","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请安排一个包含复习、运动和独处时间的周六半日计划。，其余内容都可以忽略。","Semantic router selected DAILY with score 0.77, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"101","LITERARY","literary","LITERARY","literary","0.82","False","True","True","1196","我前面看了不少背景信息，但这次真正需要你直接处理的是：请把“雨后的操场空了下来”扩写成一段更有画面感的场景描写。","Semantic router selected LITERARY with score 0.73, margin 0.23 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"102","LITERARY","literary","LITERARY","literary","0.82","False","True","True","1205","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请把“雨后的操场空了下来”扩写成一段更有画面感的场景描写。","Semantic router selected LITERARY with score 0.73, margin 0.23 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
"103","LITERARY","literary","LITERARY","literary","0.82","False","True","True","1351","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请把“雨后的操场空了下来”扩写成一段更有画面感的场景描写。","Semantic router selected LITERARY with score 0.73, margin 0.23 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","085c799f-44f5-47ba-b18d-c5ec7c4b468f","False","bc619465-87f6-46a9-a417-193da4bafd5e"
"104","LITERARY","literary","LITERARY","literary","0.78","False","True","True","1207","我这两天一直在同时整理课程任务、项目笔记和生活安排，脑子里有很多互相干扰的信息，所以提问会写得比较长。但这一次你不用处理所有背景，只需要抓住最后这个明确目标并直接回答：请把“雨后的操场空了下来”扩写成一段更有画面感的场景描写。。如果理解了，就不要扩展到别的方向。","Semantic router selected LITERARY with score 0.69, margin 0.12 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","410df6f0-ff1e-4f9d-89f7-ffa759baafaa","False","15b79bb2-f0dc-478e-b327-cc87620767ad"
"105","LITERARY","literary","LITERARY","literary","0.79","False","True","True","1043","为了更接近真实用户输入，我把背景说完整一点：前面可能会出现学习、开发、写作、数据或计划这些词，可它们都只是铺垫，不应该改变你对当前任务类型的判断。真正决定这次路由的是下面这句明确请求，请只围绕它作答：请把“雨后的操场空了下来”扩写成一段更有画面感的场景描写。，其余内容都可以忽略。","Semantic router selected LITERARY with score 0.7, margin 0.13 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","99a09e40-7329-4b3f-9dc8-6829012716c1","False","5a745cd7-b491-4a3b-815b-b3a1eb10333c"
"106","LITERARY","literary","LITERARY","literary","0.81","False","True","True","1182","我前面看了不少背景信息，但这次真正需要你直接处理的是：请为一个关于旧车站重逢的短篇故事设计一个克制的开头。","Semantic router selected LITERARY with score 0.7, margin 0.24 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","f1d4c37c-8863-4598-894b-7e578f063abc","False","d87726f8-33f8-408e-9033-99135c8eda36"
"107","LITERARY","literary","LITERARY","literary","0.81","False","True","True","1202","上下文里可能会提到别的话题，不过这次请只围绕这个明确请求回答：请为一个关于旧车站重逢的短篇故事设计一个克制的开头。","Semantic router selected LITERARY with score 0.7, margin 0.24 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","e49626cd-a7e5-4f11-9f20-ab3ebcce6fea","False","28c68d40-fc2a-46c6-90eb-877345e29f38"
"108","LITERARY","literary","LITERARY","literary","0.81","False","True","True","1319","为了避免被前面的说明带偏，我把这次的核心需求单独写在最后：请为一个关于旧车站重逢的短篇故事设计一个克制的开头。","Semantic router selected LITERARY with score 0.7, margin 0.24 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","52f55f7b-526f-4fdc-9f01-d4fa2f882ca7","False","7d5a10eb-60ac-44a9-a4a0-36f48f30dd18"
