"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"178","DAILY","general","DAILY","general","0.79","False","True","True","1094","我想学习做饭，请安排前四周的入门节奏。","Semantic router selected DAILY with score 0.7, margin 0.14 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"179","DAILY","general","DAILY","general","0.75","False","True","True","1102","请把“整理电脑文件”拆成几个小步骤。","Semantic router selected DAILY with score 0.67, margin 0.06 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"180","DAILY","general","DAILY","general","0.78","False","True","True","1183","明天要降温并下雨，出门前应准备什么？","Semantic router selected DAILY with score 0.68, margin 0.14 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"181","DAILY","general","DAILY","general","0.8","False","True","True","1207","我早上经常来不及吃早餐，如何调整前一晚流程？","Semantic router selected DAILY with score 0.73, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"182","DAILY","general","DAILY","general","0.78","False","True","True","1215","帮我设计一份月末个人复盘清单。","Semantic router selected DAILY with score 0.72, margin 0.08 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"183","DAILY","general","DAILY","general","0.74","False","True","True","1162","一周读完一本三百页的书，每天大约读多少合适？","Semantic router selected DAILY with score 0.62, margin 0.09 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"184","DAILY","general","DAILY","general","0.82","False","True","True","1235","如何安排健身日和休息日，避免连续过度运动？","Semantic router selected DAILY with score 0.74, margin 0.2 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"185","DAILY","general","DAILY","general","0.78","False","True","True","1234","我有半小时空闲但状态不好，可以做什么低负担任务？","Semantic router selected DAILY with score 0.7, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"186","DAILY","general","DAILY","general","0.8","False","True","True","1250","请给我一个旅行回来后整理行李的顺序。","Semantic router selected DAILY with score 0.71, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"187","DAILY","general","DAILY","general","0.79","False","True","True","1123","要同时准备笔试和面试，该如何分配未来七天？","Semantic router selected DAILY with score 0.7, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"188","DAILY","general","DAILY","general","0.72","False","True","True","874","我想在晚上减少咖啡摄入，有什么替代方案？","Semantic router selected DAILY with score 0.59, margin 0.03 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"189","DAILY","general","DAILY","general","0.77","False","True","True","1098","帮我安排一次朋友聚会前的准备工作。","Semantic router selected DAILY with score 0.71, margin 0.05 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"190","DAILY","general","DAILY","general","0.78","False","True","True","1038","怎样用日历管理有固定截止日期的事项？","Semantic router selected DAILY with score 0.73, margin 0.09 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"191","DAILY","general","DAILY","general","0.79","False","True","True","847","Plan a balanced Saturday with study, exercise, and rest.","Semantic router selected DAILY with score 0.7, margin 0.14 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"192","DAILY","general","DAILY","general","0.83","False","True","True","826","Give me a short morning routine before an 8 a.m. class.","Semantic router selected DAILY with score 0.78, margin 0.2 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"193","DAILY","general","DAILY","general","0.79","False","True","True","889","I have three assignments due this week. How should I schedule them?","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"194","DAILY","general","DAILY","general","0.81","False","True","True","848","帮我制定一个 weekend reset routine。","Semantic router selected DAILY with score 0.76, margin 0.14 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"195","DAILY","general","DAILY","general","0.8","False","True","True","837","明天 presentation，今晚如何安排 rehearsal？","Semantic router selected DAILY with score 0.73, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"196","DAILY","general","DAILY","general","0.77","False","True","True","879","用一句话告诉我今晚先洗衣服还是先复习。","Semantic router selected DAILY with score 0.69, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"197","DAILY","general","DAILY","general","0.76","False","True","True","864","我只有二十分钟，帮我快速排一下现在要做的三件事。","Semantic router selected DAILY with score 0.7, margin 0.05 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"198","DAILY","general","DAILY","general","0.85","False","True","True","1058","今天太累了，把原来的安排调整得宽松一些。","Semantic router selected DAILY with score 0.84, margin 0.19 and confidence 0.85; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"199","DAILY","general","DAILY","general","0.82","False","True","True","842","别讲道理，直接给我一个明早起床后的行动顺序。","Semantic router selected DAILY with score 0.76, margin 0.16 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"200","DAILY","general","DAILY","general","0.77","False","True","True","935","把吃饭、打印材料、去教室这几件事排一下。","Semantic router selected DAILY with score 0.69, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"201","LITERARY","literary","LITERARY","literary","0.73","False","True","True","918","写一段清晨雾气笼罩河面的场景。","Semantic router selected LITERARY with score 0.6, margin 0.07 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"202","LITERARY","literary","LITERARY","literary","0.74","False","True","True","890","让一句普通的道歉显得真诚但不过分煽情。","Semantic router selected LITERARY with score 0.65, margin 0.05 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"203","LITERARY","literary","LITERARY","literary","0.81","False","True","True","910","为成长主题的短篇故事设计一个象征物。","Semantic router selected LITERARY with score 0.72, margin 0.18 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"204","LITERARY","literary","LITERARY","literary","0.83","False","True","True","882","用旁观者视角描写一场久别重逢。","Semantic router selected LITERARY with score 0.77, margin 0.22 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"205","LITERARY","literary","LITERARY","literary","0.79","False","True","True","968","如何通过环境细节表现人物的不安？","Semantic router selected LITERARY with score 0.72, margin 0.14 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"206","LITERARY","literary","LITERARY","literary","0.77","False","True","True","972","请给“月光照进窗户”提供三种不同情绪的写法。","Semantic router selected LITERARY with score 0.63, margin 0.15 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"207","LITERARY","literary","LITERARY","literary","0.76","False","True","True","1008","为一个寻找失踪记忆的人物写简介。","Semantic router selected LITERARY with score 0.63, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"208","LITERARY","literary","LITERARY","literary","0.73","False","True","True","965","让这句对白更符合一个骄傲但善良的人物。","Semantic router selected LITERARY with score 0.6, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"209","LITERARY","literary","LITERARY","literary","0.8","False","True","True","973","写一段不直接描写寒冷却让读者感到寒冷的文字。","Semantic router selected LITERARY with score 0.71, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"210","LITERARY","literary","LITERARY","literary","0.74","False","True","True","912","为毕业纪念册写一句克制而温暖的寄语。","Semantic router selected LITERARY with score 0.62, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"211","LITERARY","literary","LITERARY","literary","0.74","False","True","True","979","怎样用动作而不是心理独白表现犹豫？","Semantic router selected LITERARY with score 0.63, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"212","LITERARY","literary","LITERARY","literary","0.81","False","True","True","933","请设计一个围绕旧钥匙展开的故事梗概。","Semantic router selected LITERARY with score 0.69, margin 0.22 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"213","LITERARY","literary","LITERARY","literary","0.73","False","True","True","964","把“他很生气”改成展示而非告知的写法。","Semantic router selected LITERARY with score 0.63, margin 0.05 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"214","LITERARY","literary","LITERARY","literary","0.78","False","True","True","959","写一小段带有荒诞色彩的办公室场景。","Semantic router selected LITERARY with score 0.67, margin 0.15 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"215","LITERARY","literary","LITERARY","literary","0.81","False","True","True","943","为秋日主题散文设计一个收束自然的结尾。","Semantic router selected LITERARY with score 0.71, margin 0.22 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"216","LITERARY","literary","LITERARY","literary","0.73","False","True","True","770","评价一个故事中重复出现钟声可能具有的意义。","Semantic router selected LITERARY with score 0.62, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"217","LITERARY","literary","LITERARY","literary","0.77","False","True","True","895","用儿童视角描写第一次看到大海。","Semantic router selected LITERARY with score 0.67, margin 0.12 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"218","LITERARY","literary","LITERARY","literary","0.77","False","True","True","938","为悬疑故事中的废弃旅馆设计三个细节。","Semantic router selected LITERARY with score 0.65, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"219","LITERARY","literary","LITERARY","literary","0.73","False","True","True","899","将一段正式通知改成亲切自然的宣传语。","Semantic router selected LITERARY with score 0.66, margin 0.01 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"220","LITERARY","literary","LITERARY","literary","0.8","False","True","True","893","写一段两个人都没有说出真实想法的对话。","Semantic router selected LITERARY with score 0.7, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"221","LITERARY","literary","LITERARY","literary","0.73","False","True","True","910","如何让回忆段落与现实场景自然衔接？","Semantic router selected LITERARY with score 0.62, margin 0.05 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"222","LITERARY","literary","LITERARY","literary","0.75","False","True","True","890","为“时间停止十分钟”构思一个短篇核心冲突。","Semantic router selected LITERARY with score 0.63, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"223","LITERARY","literary","LITERARY","literary","0.79","False","True","True","935","请用冷静语气描写一次突如其来的告别。","Semantic router selected LITERARY with score 0.7, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"224","LITERARY","literary","GENERAL","general","0.75","False","True","False","960","把产品介绍改得有温度，但不要夸张。","Semantic router selected GENERAL with score 0.68, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"225","LITERARY","literary","LITERARY","literary","0.77","False","True","True","886","设计一个看似普通却隐藏秘密的邻居角色。","Semantic router selected LITERARY with score 0.65, margin 0.15 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"226","LITERARY","literary","LITERARY","literary","0.78","False","True","True","929","用气味唤起人物童年回忆，写一小段。","Semantic router selected LITERARY with score 0.66, margin 0.18 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"227","LITERARY","literary","LITERARY","literary","0.77","False","True","True","968","一篇文章开头连续使用短句会产生什么效果？","Semantic router selected LITERARY with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"228","LITERARY","literary","LITERARY","literary","0.81","False","True","True","931","为一首关于城市夜晚的作品选择三个意象。","Semantic router selected LITERARY with score 0.72, margin 0.19 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"229","LITERARY","literary","LITERARY","literary","0.77","False","True","True","862","写一句适合放在旧照片背面的文字。","Semantic router selected LITERARY with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"230","LITERARY","literary","LITERARY","literary","0.84","False","True","True","925","怎样让故事结尾形成首尾呼应？","Semantic router selected LITERARY with score 0.8, margin 0.19 and confidence 0.84; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"231","LITERARY","literary","LITERARY","literary","0.69","False","True","True","891","请改写：“她很难过，但没有哭。”","Semantic router selected LITERARY with score 0.51, margin 0.03 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"232","LITERARY","literary","LITERARY","literary","0.78","False","True","True","883","给一段爱情故事增加不落俗套的矛盾。","Semantic router selected LITERARY with score 0.69, margin 0.14 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"233","LITERARY","literary","LITERARY","literary","0.75","False","True","True","919","用第二人称写一段关于错过的文字。","Semantic router selected LITERARY with score 0.63, margin 0.11 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"234","LITERARY","literary","LITERARY","literary","0.75","False","True","True","1000","为面包店开业设计一句简洁而有记忆点的标语。","Semantic router selected LITERARY with score 0.62, margin 0.11 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"235","LITERARY","literary","GENERAL","general","0.75","False","True","False","900","分析留白为什么能增强某些情感表达。","Semantic router selected GENERAL with score 0.69, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"236","LITERARY","literary","LITERARY","literary","0.73","False","True","True","918","写一段看似温馨但隐约令人不安的家庭晚餐。","Semantic router selected LITERARY with score 0.61, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"237","LITERARY","literary","LITERARY","literary","0.75","False","True","True","918","为古老灯塔编写一个民间传说的开端。","Semantic router selected LITERARY with score 0.61, margin 0.12 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"238","LITERARY","literary","LITERARY","literary","0.71","False","True","True","875","把这句话变得更轻盈：“春天终于到来了。”","Semantic router selected LITERARY with score 0.59, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"239","LITERARY","literary","LITERARY","literary","0.7","False","True","True","970","设计一封多年后才被读到的信的内容线索。","Semantic router selected LITERARY with score 0.56, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"240","LITERARY","literary","LITERARY","literary","0.71","False","True","True","933","用三句话塑造一个嘴硬心软的人。","Semantic router selected LITERARY with score 0.55, margin 0.05 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"241","LITERARY","literary","LITERARY","literary","0.69","False","True","True","1016","Rewrite this sentence in a more poetic tone: The city became quiet after rain.","Semantic router selected LITERARY with score 0.51, margin 0.04 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"242","LITERARY","literary","LITERARY","literary","0.77","False","True","True","866","Create a subtle opening for a story about lost time.","Semantic router selected LITERARY with score 0.68, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"243","LITERARY","literary","LITERARY","literary","0.75","False","True","True","945","Explain how unreliable narration changes a reader's experience.","Semantic router selected LITERARY with score 0.66, margin 0.07 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"244","LITERARY","literary","LITERARY","literary","0.82","False","True","True","1018","为这段 copywriting 增加一点故事感。","Semantic router selected LITERARY with score 0.79, margin 0.13 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"245","LITERARY","literary","LITERARY","literary","0.74","False","True","True","903","给“midnight train”主题写一句中文标题。","Semantic router selected LITERARY with score 0.63, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"246","LITERARY","literary","LITERARY","literary","0.73","False","True","True","853","精简这句文案，让它更有力量：每一次出发都是为了遇见更好的自己。","Semantic router selected LITERARY with score 0.61, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"247","LITERARY","literary","LITERARY","literary","0.71","False","True","True","799","不要解释，直接写一段海边黄昏。","Semantic router selected LITERARY with score 0.59, margin 0.0 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"248","LITERARY","literary","LITERARY","literary","0.71","False","True","True","912","改得委婉一点：“你写的内容很空洞。”","Semantic router selected LITERARY with score 0.57, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"249","LITERARY","literary","LITERARY","literary","0.75","False","True","True","805","保留原意，把语气调整得更浪漫。","Semantic router selected LITERARY with score 0.67, margin 0.03 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"250","LITERARY","literary","LITERARY","literary","0.76","False","True","True","860","只给标题：一个关于机器人学会遗忘的故事。","Semantic router selected LITERARY with score 0.64, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"251","CODING","coding","CODING","coding","0.75","False","True","True","1099","应用部署后读取不到配置文件，但本地正常，如何排查？","Semantic router selected CODING with score 0.62, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"252","CODING","coding","CODING","coding","0.75","False","True","True","1224","如何保证重复提交同一个请求不会创建两条数据？","Semantic router selected CODING with score 0.67, margin 0.06 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"253","CODING","coding","CODING","coding","0.81","False","True","True","1084","一个列表接口返回速度正常，但内存占用不断上升，可能是什么原因？","Semantic router selected CODING with score 0.76, margin 0.16 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"254","CODING","coding","CODING","coding","0.76","False","True","True","991","怎样设计统一异常处理，让错误响应结构保持一致？","Semantic router selected CODING with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"255","CODING","coding","CODING","coding","0.78","False","True","True","1005","为什么使用线程池后仍可能出现任务堆积？","Semantic router selected CODING with score 0.69, margin 0.12 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"256","CODING","coding","CODING","coding","0.83","False","True","True","1032","如何安全地处理用户上传文件的名称和路径？","Semantic router selected CODING with score 0.76, margin 0.21 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"257","CODING","coding","CODING","coding","0.79","False","True","True","782","一个更新接口怎样防止客户端覆盖别人刚提交的修改？","Semantic router selected CODING with score 0.69, margin 0.17 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"258","CODING","coding","CODING","coding","0.78","False","True","True","872","请设计模型调用失败时的重试与熔断策略。","Semantic router selected CODING with score 0.67, margin 0.15 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
