"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"287","DAILY","general","DAILY","general","0.81","False","True","True","991","This is the actual request, unrelated to the quoted examples: 我每天只能抽出二十五分钟，请安排一周英语练习。","Semantic router selected DAILY with score 0.79, margin 0.13 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"288","DAILY","general","DAILY","general","0.81","False","True","True","1168","先忽略日程、代码、文学和计算示例，真正的问题是：我每天只能抽出二十五分钟，请安排一周英语练习。","Semantic router selected DAILY with score 0.79, margin 0.13 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"289","DAILY","general","DAILY","general","0.82","False","True","True","972","根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.76, margin 0.18 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"290","DAILY","general","DAILY","general","0.82","False","True","True","1047","请只处理最后这个请求：根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.76, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"291","DAILY","general","DAILY","general","0.82","False","True","True","938","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.76, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"292","DAILY","general","DAILY","general","0.82","False","True","True","963","不要被前面的技术名词和数字干扰，实际任务是：根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.76, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"293","DAILY","general","DAILY","general","0.82","False","True","True","1000","上文是一段程序和数学公式；换个任务：根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.76, margin 0.18 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"294","DAILY","general","DAILY","general","0.82","False","True","True","981","请在三句话内完成下面要求，不要扩展到其他领域：根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.76, margin 0.18 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"295","DAILY","general","DAILY","general","0.77","False","True","True","1027","This is the actual request, unrelated to the quoted examples: 根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.68, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"296","DAILY","general","DAILY","general","0.82","False","True","True","1028","先忽略日程、代码、文学和计算示例，真正的问题是：根据上午专注、下午疲惫的状态分配今天的学习内容。","Semantic router selected DAILY with score 0.76, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"297","DAILY","general","DAILY","general","0.81","False","True","True","993","把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.74, margin 0.17 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"298","DAILY","general","DAILY","general","0.8","False","True","True","994","请只处理最后这个请求：把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.72, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"299","DAILY","general","DAILY","general","0.8","False","True","True","824","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.72, margin 0.16 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"300","DAILY","general","DAILY","general","0.82","False","True","True","1046","不要被前面的技术名词和数字干扰，实际任务是：把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.75, margin 0.18 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"301","DAILY","general","DAILY","general","0.81","False","True","True","994","上文是一段程序和数学公式；换个任务：把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.74, margin 0.17 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"302","DAILY","general","DAILY","general","0.81","False","True","True","1170","请在三句话内完成下面要求，不要扩展到其他领域：把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.74, margin 0.17 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"303","DAILY","general","DAILY","general","0.76","False","True","True","1043","This is the actual request, unrelated to the quoted examples: 把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.67, margin 0.07 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"304","DAILY","general","DAILY","general","0.82","False","True","True","866","先忽略日程、代码、文学和计算示例，真正的问题是：把一个大扫除目标拆成四个可以依次完成的小步骤。","Semantic router selected DAILY with score 0.75, margin 0.18 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"305","DAILY","general","DAILY","general","0.8","False","True","True","1027","我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"306","DAILY","general","DAILY","general","0.8","False","True","True","981","请只处理最后这个请求：我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"307","DAILY","general","DAILY","general","0.8","False","True","True","851","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"308","DAILY","general","DAILY","general","0.8","False","True","True","916","不要被前面的技术名词和数字干扰，实际任务是：我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"309","DAILY","general","DAILY","general","0.8","False","True","True","920","上文是一段程序和数学公式；换个任务：我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"310","DAILY","general","DAILY","general","0.8","False","True","True","1158","请在三句话内完成下面要求，不要扩展到其他领域：我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"311","DAILY","general","DAILY","general","0.8","False","True","True","941","This is the actual request, unrelated to the quoted examples: 我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"312","DAILY","general","DAILY","general","0.8","False","True","True","1044","先忽略日程、代码、文学和计算示例，真正的问题是：我不想把计划排满，请给明天保留休息时间的版本。","Semantic router selected DAILY with score 0.74, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"313","DAILY","general","DAILY","general","0.81","False","True","True","910","为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.76, margin 0.15 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"314","DAILY","general","DAILY","general","0.79","False","True","True","951","请只处理最后这个请求：为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"315","DAILY","general","DAILY","general","0.8","False","True","True","1241","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.74, margin 0.12 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"316","DAILY","general","DAILY","general","0.8","False","True","True","1016","不要被前面的技术名词和数字干扰，实际任务是：为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.73, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"317","DAILY","general","DAILY","general","0.81","False","True","True","890","上文是一段程序和数学公式；换个任务：为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.76, margin 0.15 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"318","DAILY","general","DAILY","general","0.81","False","True","True","1090","请在三句话内完成下面要求，不要扩展到其他领域：为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.76, margin 0.15 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"319","DAILY","general","DAILY","general","0.73","False","True","True","1252","This is the actual request, unrelated to the quoted examples: 为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.63, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"320","DAILY","general","DAILY","general","0.8","False","True","True","1312","先忽略日程、代码、文学和计算示例，真正的问题是：为一次短途旅行安排出发前一天需要确认的事项。","Semantic router selected DAILY with score 0.73, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"321","DAILY","general","DAILY","general","0.76","False","True","True","1041","我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"322","DAILY","general","DAILY","general","0.76","False","True","True","1017","请只处理最后这个请求：我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"323","DAILY","general","DAILY","general","0.76","False","True","True","1254","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"324","DAILY","general","DAILY","general","0.76","False","True","True","1083","不要被前面的技术名词和数字干扰，实际任务是：我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"325","DAILY","general","DAILY","general","0.76","False","True","True","1058","上文是一段程序和数学公式；换个任务：我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"326","DAILY","general","DAILY","general","0.76","False","True","True","1224","请在三句话内完成下面要求，不要扩展到其他领域：我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"327","DAILY","general","DAILY","general","0.76","False","True","True","871","This is the actual request, unrelated to the quoted examples: 我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"328","DAILY","general","DAILY","general","0.76","False","True","True","916","先忽略日程、代码、文学和计算示例，真正的问题是：我总忘记喝水，请设计不依赖复杂软件的提醒办法。","Semantic router selected DAILY with score 0.72, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"329","DAILY","general","DAILY","general","0.8","False","True","True","1294","请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"330","DAILY","general","DAILY","general","0.8","False","True","True","1097","请只处理最后这个请求：请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"331","DAILY","general","DAILY","general","0.8","False","True","True","819","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"332","DAILY","general","DAILY","general","0.8","False","True","True","1212","不要被前面的技术名词和数字干扰，实际任务是：请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"333","DAILY","general","DAILY","general","0.8","False","True","True","1232","上文是一段程序和数学公式；换个任务：请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"334","DAILY","general","DAILY","general","0.8","False","True","True","1113","请在三句话内完成下面要求，不要扩展到其他领域：请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"335","DAILY","general","DAILY","general","0.8","False","True","True","1279","This is the actual request, unrelated to the quoted examples: 请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"336","DAILY","general","DAILY","general","0.8","False","True","True","1121","先忽略日程、代码、文学和计算示例，真正的问题是：请把本周五项待办按截止日期和重要程度排序。","Semantic router selected DAILY with score 0.8, margin 0.08 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"337","DAILY","general","DAILY","general","0.82","False","True","True","882","考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"338","DAILY","general","DAILY","general","0.82","False","True","True","998","请只处理最后这个请求：考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"339","DAILY","general","DAILY","general","0.82","False","True","True","920","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"340","DAILY","general","DAILY","general","0.82","False","True","True","999","不要被前面的技术名词和数字干扰，实际任务是：考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"341","DAILY","general","DAILY","general","0.82","False","True","True","795","上文是一段程序和数学公式；换个任务：考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"342","DAILY","general","DAILY","general","0.82","False","True","True","946","请在三句话内完成下面要求，不要扩展到其他领域：考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"343","DAILY","general","DAILY","general","0.82","False","True","True","1264","This is the actual request, unrelated to the quoted examples: 考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"344","DAILY","general","DAILY","general","0.82","False","True","True","1066","先忽略日程、代码、文学和计算示例，真正的问题是：考试还有十天，请安排每天一小时的复习重点。","Semantic router selected DAILY with score 0.78, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"345","DAILY","general","DAILY","general","0.81","False","True","True","940","为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.75, margin 0.15 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"346","DAILY","general","DAILY","general","0.79","False","True","True","1087","请只处理最后这个请求：为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.74, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"347","DAILY","general","DAILY","general","0.8","False","True","True","1099","有人刚才讨论了 Java 代码、小说、日程和概率，不过我现在只想问：为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.73, margin 0.14 and confidence 0.8; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"348","DAILY","general","DAILY","general","0.81","False","True","True","893","不要被前面的技术名词和数字干扰，实际任务是：为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.76, margin 0.14 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"349","DAILY","general","DAILY","general","0.81","False","True","True","1024","上文是一段程序和数学公式；换个任务：为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.75, margin 0.15 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
"350","DAILY","general","DAILY","general","0.81","False","True","True","1151","请在三句话内完成下面要求，不要扩展到其他领域：为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.75, margin 0.15 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b1012532-394c-4ec8-a2e5-3fd72bc4b8c7","False","30eb953a-65a3-4719-8426-ef65e7248f5e"
"351","DAILY","general","DAILY","general","0.74","False","True","True","1165","This is the actual request, unrelated to the quoted examples: 为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.64, margin 0.05 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","cabc4fa3-fa63-49ba-ac46-fc660f3c23ef","False","a2b62436-f53d-42db-95c2-44af5884568e"
"352","DAILY","general","DAILY","general","0.81","False","True","True","1229","先忽略日程、代码、文学和计算示例，真正的问题是：为三十分钟的会议设计准备、讨论和收尾流程。","Semantic router selected DAILY with score 0.76, margin 0.14 and confidence 0.81; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","06bc3596-b091-42bf-8c22-4d6f2b47a498","False","3f4b7ef5-f79e-4539-a933-f38b1f3fd3f5"
"353","DAILY","general","DAILY","general","0.76","False","True","True","1205","今晚身体不舒服，请重新安排两个必须完成和三个可推迟任务。","Semantic router selected DAILY with score 0.71, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","dc82aa91-f354-48a0-bf9a-b9791b9cbf5d","False","92c85d2d-486a-46e6-a587-d42d671fba0c"
