"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"81","MATH","math","MATH","math","0.7","False","True","True","1921","连续抛三次硬币，恰好两次正面朝上的可能性是多少？","Semantic router selected MATH with score 0.53, margin 0.06 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"82","MATH","math","MATH","math","0.77","False","True","True","1652","一个商品先涨价百分之二十再降价百分之二十，最终价格如何变化？","Semantic router selected MATH with score 0.65, margin 0.16 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"83","MATH","math","MATH","math","0.67","False","True","True","2396","某班有四十人，其中二十四人会游泳，占全班的几成？","Semantic router selected MATH with score 0.48, margin 0.01 and confidence 0.67; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"84","MATH","math","MATH","math","0.7","False","True","True","1748","已知一个直角三角形的两条直角边分别为三和四，斜边多长？","Semantic router selected MATH with score 0.51, margin 0.07 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"85","MATH","math","MATH","math","0.69","False","True","True","1359","从一副扑克牌中随机抽一张，抽到红桃的可能性是多少？","Semantic router selected MATH with score 0.5, margin 0.04 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"86","MATH","math","MATH","math","0.73","False","True","True","1027","若一个数的三倍减去五等于十，这个数是多少？","Semantic router selected MATH with score 0.59, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"87","MATH","math","MATH","math","0.7","False","True","True","2476","一辆车以每小时六十公里行驶两个半小时，共行驶多远？","Semantic router selected MATH with score 0.51, margin 0.05 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"88","MATH","math","MATH","math","0.75","False","True","True","2382","请推导等差数列前 n 项和的表达式。","Semantic router selected MATH with score 0.63, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"89","MATH","math","MATH","math","0.71","False","True","True","1561","一个圆的半径扩大到原来的两倍，面积变成原来的多少倍？","Semantic router selected MATH with score 0.56, margin 0.04 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"90","MATH","math","MATH","math","0.77","False","True","True","2034","袋中有三个红球和两个蓝球，不放回抽取两个，都是红球的概率是多少？","Semantic router selected MATH with score 0.63, margin 0.16 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"91","MATH","math","MATH","math","0.74","False","True","True","1352","求曲线 y=x² 在 x=3 处的切线斜率。","Semantic router selected MATH with score 0.58, margin 0.12 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"92","MATH","math","MATH","math","0.72","False","True","True","1518","如何判断一组向量是否线性相关？","Semantic router selected MATH with score 0.6, margin 0.05 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"93","MATH","math","MATH","math","0.74","False","True","True","1507","某组数据为 2、4、4、6、9，它们的平均数和中位数分别是多少？","Semantic router selected MATH with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"94","MATH","math","MATH","math","0.75","False","True","True","1751","求解不等式 2x+3>11，并表示解集。","Semantic router selected MATH with score 0.6, margin 0.13 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"95","MATH","math","MATH","math","0.69","False","True","True","1956","一个长方体长五、宽四、高三，它的体积和表面积各是多少？","Semantic router selected MATH with score 0.52, margin 0.03 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"96","MATH","math","GENERAL","general","0.71","False","True","False","1445","解释为什么任意奇数的平方仍然是奇数。","Semantic router selected GENERAL with score 0.55, margin 0.04 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"97","MATH","math","MATH","math","0.75","False","True","True","2575","若每次尝试成功率为百分之三十，独立尝试两次至少成功一次的概率是多少？","Semantic router selected MATH with score 0.64, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"98","MATH","math","MATH","math","0.86","False","True","True","2159","求函数 y=sin(x)+x 的导数。","Semantic router selected MATH with score 0.79, margin 0.28 and confidence 0.86; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"99","MATH","math","MATH","math","0.75","False","True","True","1866","证明根号二不是有理数的基本思路是什么？","Semantic router selected MATH with score 0.63, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"100","MATH","math","MATH","math","0.73","False","True","True","1414","一个账户按年利率百分之五复利增长，初始一万元，两年后有多少？","Semantic router selected MATH with score 0.58, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"101","GENERAL","general","DAILY","general","0.74","False","True","False","1281","为什么有些人更喜欢在安静环境中工作？","Semantic router selected DAILY with score 0.63, margin 0.05 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"102","GENERAL","general","GENERAL","general","0.75","False","True","True","1569","请解释供给和需求如何影响商品价格。","Semantic router selected GENERAL with score 0.64, margin 0.08 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"103","GENERAL","general","GENERAL","general","0.68","False","True","True","1815","博物馆对一座城市有什么价值？","Semantic router selected GENERAL with score 0.47, margin 0.06 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"104","GENERAL","general","GENERAL","general","0.71","False","True","True","1717","如果要学习一个完全陌生的领域，第一步应该做什么？","Semantic router selected GENERAL with score 0.56, margin 0.04 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"105","GENERAL","general","GENERAL","general","0.74","False","True","True","1771","为什么人们会对同一部电影产生相反评价？","Semantic router selected GENERAL with score 0.62, margin 0.09 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"106","GENERAL","general","GENERAL","general","0.72","False","True","True","1253","用生活中的例子说明反馈机制。","Semantic router selected GENERAL with score 0.62, margin 0.0 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"107","GENERAL","general","GENERAL","general","0.71","False","True","True","1249","请比较独居和合租可能带来的不同体验。","Semantic router selected GENERAL with score 0.56, margin 0.06 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"108","GENERAL","general","GENERAL","general","0.74","False","True","True","1411","什么是批判性思维，它为什么重要？","Semantic router selected GENERAL with score 0.58, margin 0.12 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"109","GENERAL","general","GENERAL","general","0.77","False","True","True","1687","怎样向没有专业背景的人说明一项复杂技术？","Semantic router selected GENERAL with score 0.68, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"110","GENERAL","general","GENERAL","general","0.7","False","True","True","1643","为什么长期目标通常需要拆成短期阶段？","Semantic router selected GENERAL with score 0.56, margin 0.01 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"111","GENERAL","general","GENERAL","general","0.78","False","True","True","1093","解释公共交通对城市发展的意义。","Semantic router selected GENERAL with score 0.64, margin 0.18 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"112","GENERAL","general","GENERAL","general","0.76","False","True","True","1304","一个人怎样判断自己是否真正理解了某个概念？","Semantic router selected GENERAL with score 0.64, margin 0.11 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"113","GENERAL","general","GENERAL","general","0.7","False","True","True","1100","请客观分析网络匿名性的利弊。","Semantic router selected GENERAL with score 0.56, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"114","GENERAL","general","GENERAL","general","0.77","False","True","True","1111","为什么规律运动可能改善人的情绪？","Semantic router selected GENERAL with score 0.68, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"115","GENERAL","general","GENERAL","general","0.73","False","True","True","1644","如何区分事实、观点和推测？","Semantic router selected GENERAL with score 0.6, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"116","GENERAL","general","GENERAL","general","0.75","False","True","True","1468","介绍一下人类使用文字记录信息的意义。","Semantic router selected GENERAL with score 0.63, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"117","GENERAL","general","GENERAL","general","0.72","False","True","True","1178","为什么团队中需要明确的责任边界？","Semantic router selected GENERAL with score 0.58, margin 0.04 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"118","GENERAL","general","GENERAL","general","0.72","False","True","True","1032","请用类比解释什么叫系统性风险。","Semantic router selected GENERAL with score 0.6, margin 0.04 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"119","GENERAL","general","GENERAL","general","0.7","False","True","True","1127","面对陌生人的批评时应该怎样理性回应？","Semantic router selected GENERAL with score 0.56, margin 0.01 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"120","GENERAL","general","GENERAL","general","0.74","False","True","True","1112","为什么许多城市会保留历史建筑？","Semantic router selected GENERAL with score 0.57, margin 0.14 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"121","GENERAL","general","GENERAL","general","0.73","False","True","True","1358","解释一下沉没成本为什么不应影响未来决策。","Semantic router selected GENERAL with score 0.57, margin 0.11 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"122","GENERAL","general","GENERAL","general","0.73","False","True","True","1560","怎样评价一份调查结果是否可靠？","Semantic router selected GENERAL with score 0.62, margin 0.05 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"123","GENERAL","general","GENERAL","general","0.76","False","True","True","918","为什么语言会随着时间不断变化？","Semantic router selected GENERAL with score 0.64, margin 0.11 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"124","GENERAL","general","GENERAL","general","0.71","False","True","True","839","请比较竞争与合作各自适合的情境。","Semantic router selected GENERAL with score 0.58, margin 0.03 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"125","GENERAL","general","GENERAL","general","0.78","False","True","True","879","如何向孩子解释规则存在的原因？","Semantic router selected GENERAL with score 0.68, margin 0.12 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"126","GENERAL","general","GENERAL","general","0.73","False","True","True","971","为什么记笔记不等于真正掌握知识？","Semantic router selected GENERAL with score 0.58, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"127","GENERAL","general","DAILY","general","0.72","False","True","False","969","一次好的复盘应该回答哪些问题？","Semantic router selected DAILY with score 0.62, margin 0.03 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"128","GENERAL","general","GENERAL","general","0.74","False","True","True","1053","请说明个人隐私在互联网时代为什么重要。","Semantic router selected GENERAL with score 0.58, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"129","GENERAL","general","GENERAL","general","0.73","False","True","True","834","为什么旅行有时能改变一个人的看法？","Semantic router selected GENERAL with score 0.61, margin 0.04 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"130","GENERAL","general","GENERAL","general","0.81","False","True","True","795","解释习惯形成过程中环境所起的作用。","Semantic router selected GENERAL with score 0.76, margin 0.16 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"131","GENERAL","general","GENERAL","general","0.7","False","True","True","983","什么是第一性原理思考？","Semantic router selected GENERAL with score 0.51, margin 0.07 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"132","GENERAL","general","GENERAL","general","0.73","False","True","True","899","为什么快速得到答案不一定等于高效学习？","Semantic router selected GENERAL with score 0.6, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"133","GENERAL","general","GENERAL","general","0.72","False","True","True","902","请分析共享经济可能带来的便利和问题。","Semantic router selected GENERAL with score 0.58, margin 0.06 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"134","GENERAL","general","GENERAL","general","0.69","False","True","True","1023","怎样礼貌地拒绝一个不合理请求？","Semantic router selected GENERAL with score 0.52, margin 0.02 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"135","GENERAL","general","GENERAL","general","0.7","False","True","True","1073","为什么组织规模变大后沟通成本会上升？","Semantic router selected GENERAL with score 0.56, margin 0.02 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"136","GENERAL","general","GENERAL","general","0.71","False","True","True","964","用一个例子说明相关性不代表因果关系。","Semantic router selected GENERAL with score 0.57, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"137","GENERAL","general","GENERAL","general","0.68","False","True","True","1030","如何看待失败经历对个人成长的作用？","Semantic router selected GENERAL with score 0.52, margin 0.0 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"138","GENERAL","general","GENERAL","general","0.76","False","True","True","971","为什么不同文化中的礼仪会有所差异？","Semantic router selected GENERAL with score 0.62, margin 0.14 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"139","GENERAL","general","GENERAL","general","0.7","False","True","True","906","请介绍图书馆除了借书之外的社会功能。","Semantic router selected GENERAL with score 0.54, margin 0.04 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"140","GENERAL","general","DAILY","general","0.74","False","True","False","740","怎样判断一个目标是否过于模糊？","Semantic router selected DAILY with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"141","GENERAL","general","GENERAL","general","0.74","False","True","True","1242","Why do people remember emotional events more clearly?","Semantic router selected GENERAL with score 0.61, margin 0.1 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"142","GENERAL","general","GENERAL","general","0.7","False","True","True","1071","Explain the difference between knowledge and wisdom.","Semantic router selected GENERAL with score 0.54, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"143","GENERAL","general","GENERAL","general","0.74","False","True","True","1454","What makes an explanation easy to understand?","Semantic router selected GENERAL with score 0.63, margin 0.06 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"144","GENERAL","general","GENERAL","general","0.71","False","True","True","1245","用中文概括 digital literacy 的含义。","Semantic router selected GENERAL with score 0.53, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"145","GENERAL","general","GENERAL","general","0.78","False","True","True","912","请解释为什么 confirmation bias 会影响判断。","Semantic router selected GENERAL with score 0.67, margin 0.15 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"146","GENERAL","general","GENERAL","general","0.7","False","True","True","887","AI generated content 对信息可信度有什么影响？","Semantic router selected GENERAL with score 0.55, margin 0.02 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"147","GENERAL","general","GENERAL","general","0.7","False","True","True","1604","“效率”和“效果”有什么区别？","Semantic router selected GENERAL with score 0.54, margin 0.02 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"148","GENERAL","general","GENERAL","general","0.74","False","True","True","1583","如果一个观点很流行，是否意味着它一定正确？","Semantic router selected GENERAL with score 0.6, margin 0.12 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"149","GENERAL","general","GENERAL","general","0.72","False","True","True","1455","为什么有时少量选择比大量选择更容易让人满意？","Semantic router selected GENERAL with score 0.62, margin 0.01 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"150","GENERAL","general","GENERAL","general","0.68","False","True","True","1582","只回复一句话：什么叫长期主义？","Semantic router selected GENERAL with score 0.49, margin 0.04 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"151","DAILY","general","DAILY","general","0.82","False","True","True","1063","我后天要做课堂展示，今天和明天分别该准备什么？","Semantic router selected DAILY with score 0.75, margin 0.2 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"152","DAILY","general","DAILY","general","0.84","False","True","True","985","请帮我安排一个兼顾吃饭、午休和复习的中午。","Semantic router selected DAILY with score 0.79, margin 0.2 and confidence 0.84; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"153","DAILY","general","DAILY","general","0.76","False","True","True","1293","房间很乱但不知道从哪里开始收拾，给我一个顺序。","Semantic router selected DAILY with score 0.68, margin 0.07 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"154","DAILY","general","DAILY","general","0.8","False","True","True","1311","我想把每周零散支出记录下来，怎样坚持最省事？","Semantic router selected DAILY with score 0.71, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"155","DAILY","general","DAILY","general","0.82","False","True","True","1303","明天早上八点出门，今晚应该提前准备哪些东西？","Semantic router selected DAILY with score 0.74, margin 0.2 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"156","DAILY","general","DAILY","general","0.8","False","True","True","1297","我有四项都很紧急的事情，应该怎样决定先后？","Semantic router selected DAILY with score 0.72, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"157","DAILY","general","DAILY","general","0.8","False","True","True","1350","设计一个考试结束后的放松半日安排。","Semantic router selected DAILY with score 0.71, margin 0.16 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
"158","DAILY","general","DAILY","general","0.74","False","True","True","1583","如何在一个月内逐步减少熬夜次数？","Semantic router selected DAILY with score 0.61, margin 0.1 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","b43a3e76-b4b2-4cfe-9546-4246221f7692","False","fb5acc65-f727-4ef7-9302-40d2313f0aba"
"159","DAILY","general","DAILY","general","0.76","False","True","True","1310","请把准备一次社团活动拆成可执行步骤。","Semantic router selected DAILY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","380d7b1b-fdcc-4465-8225-706563a7676d","False","acaf4f8c-770a-434c-ac68-88ce10b97a8a"
"160","DAILY","general","DAILY","general","0.77","False","True","True","1493","我想每天背二十个单词，怎样安排复习旧词？","Semantic router selected DAILY with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","241753cb-0939-43e2-b208-eb765eebd8a4","False","8eae3079-df73-4bc0-a506-d3621af3c59b"
"161","DAILY","general","DAILY","general","0.83","False","True","True","1004","下午容易犯困，怎样调整当天任务顺序？","Semantic router selected DAILY with score 0.76, margin 0.21 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","cba62a29-dc2b-48c8-8dc0-60be813f46ea","False","87ae4108-ff45-40bc-9aa0-436e3f82136e"
"162","DAILY","general","DAILY","general","0.82","False","True","True","1291","帮我列一份搬宿舍之前的准备清单。","Semantic router selected DAILY with score 0.78, margin 0.16 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","c4393a35-3ded-471e-b143-ccca61f9635a","False","a24a07c9-0cd6-49cc-ae30-7a1627272891"
"163","DAILY","general","DAILY","general","0.8","False","True","True","1484","周一到周五都很忙，家务可以怎样分散完成？","Semantic router selected DAILY with score 0.71, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","c7af7dbb-c70b-4815-8ce3-7c6c612998a0","False","bbae0357-f854-452a-9146-88d2758b63fb"
