"Id","ExpectedTask","TopTask","TopTarget","TopSemanticScore","TopKeywordScore","TopFinalScore","SecondTask","SecondFinalScore","Margin","Status","ReasonCode","TopPassed","AcceptedAndPassed","LatencyMs","Question","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"82","MATH","FOLLOWUP","last-known","0.508674835405068","0","0.457807351864561","GENERAL","0.424361011452673","0.0334463404118884","REJECTED","LOW_CONFIDENCE","False","False","560","一个商品先涨价百分之二十再降价百分之二十，最终价格如何变化？","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"83","MATH","DAILY","general","0.45377329653808","0","0.408395966884272","GENERAL","0.383013081279403","0.0253828856048693","REJECTED","LOW_CONFIDENCE","False","False","576","某班有四十人，其中二十四人会游泳，占全班的几成？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"84","MATH","MATH","math","0.503074615378006","0","0.452767153840205","FOLLOWUP","0.371551441133345","0.0812157127068602","REJECTED","LOW_CONFIDENCE","True","False","563","已知一个直角三角形的两条直角边分别为三和四，斜边多长？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"85","MATH","MATH","math","0.480245969404447","0","0.432221372464002","GENERAL","0.392034063202172","0.0401873092618306","REJECTED","LOW_CONFIDENCE","True","False","582","从一副扑克牌中随机抽一张，抽到红桃的可能性是多少？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"86","MATH","MATH","math","0.558572605854865","0","0.502715345269379","FOLLOWUP","0.428913379579202","0.0738019656901767","REJECTED","LOW_CONFIDENCE","True","False","579","若一个数的三倍减去五等于十，这个数是多少？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"87","MATH","MATH","math","0.46653477763248","0","0.419881299869232","DAILY","0.399643803909181","0.0202374959600504","REJECTED","LOW_CONFIDENCE","True","False","558","一辆车以每小时六十公里行驶两个半小时，共行驶多远？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"88","MATH","MATH","math","0.61590512335346","0","0.554314611018114","CODING","0.44349663591288","0.110817975105234","REJECTED","LOW_CONFIDENCE","True","False","600","请推导等差数列前 n 项和的表达式。","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"89","MATH","MATH","math","0.525371206748732","0","0.472834086073859","FOLLOWUP","0.428785749439712","0.0440483366341474","REJECTED","LOW_CONFIDENCE","True","False","602","一个圆的半径扩大到原来的两倍，面积变成原来的多少倍？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"90","MATH","MATH","math","0.509971306540371","0.125","0.471474175886334","FOLLOWUP","0.41317657220672","0.0582976036796137","REJECTED","LOW_CONFIDENCE","True","False","610","袋中有三个红球和两个蓝球，不放回抽取两个，都是红球的概率是多少？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"91","MATH","MATH","math","0.561082277857471","0","0.504974050071724","FOLLOWUP","0.412183058141322","0.0927909919304014","REJECTED","LOW_CONFIDENCE","True","False","551","求曲线 y=x² 在 x=3 处的切线斜率。","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"92","MATH","MATH","math","0.550237053145107","0","0.495213347830597","CODING","0.426474070058182","0.0687392777724145","REJECTED","LOW_CONFIDENCE","True","False","557","如何判断一组向量是否线性相关？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"93","MATH","MATH","math","0.540347888611991","0","0.486313099750792","GENERAL","0.445527832342553","0.0407852674082384","REJECTED","LOW_CONFIDENCE","True","False","611","某组数据为 2、4、4、6、9，它们的平均数和中位数分别是多少？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"94","MATH","MATH","math","0.577899527597144","0","0.52010957483743","FOLLOWUP","0.417205359476181","0.102904215361249","REJECTED","LOW_CONFIDENCE","True","False","501","求解不等式 2x+3>11，并表示解集。","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"95","MATH","MATH","math","0.49943682775119","0","0.449493144976071","GENERAL","0.411711308717787","0.0377818362582838","REJECTED","LOW_CONFIDENCE","True","False","528","一个长方体长五、宽四、高三，它的体积和表面积各是多少？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"96","MATH","FOLLOWUP","last-known","0.501117672622704","0","0.451005905360434","GENERAL","0.438971761707282","0.0120341436531515","REJECTED","LOW_CONFIDENCE","False","False","519","解释为什么任意奇数的平方仍然是奇数。","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"97","MATH","MATH","math","0.518639040664635","0.125","0.479275136598172","FOLLOWUP","0.446075906960223","0.0331992296379489","REJECTED","LOW_CONFIDENCE","True","False","561","若每次尝试成功率为百分之三十，独立尝试两次至少成功一次的概率是多少？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"98","MATH","MATH","math","0.636181182545808","0.125","0.585063064291227","CODING","0.437306703226797","0.14775636106443","ROUTED","ACCEPTED","True","True","557","求函数 y=sin(x)+x 的导数。","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"99","MATH","MATH","math","0.543439297330307","0.125","0.501595367597276","FOLLOWUP","0.435271343519156","0.0663240240781205","REJECTED","LOW_CONFIDENCE","True","False","498","证明根号二不是有理数的基本思路是什么？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"100","MATH","MATH","math","0.500763351217176","0","0.450687016095459","FOLLOWUP","0.433825618666095","0.0168613974293634","REJECTED","LOW_CONFIDENCE","True","False","601","一个账户按年利率百分之五复利增长，初始一万元，两年后有多少？","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"101","GENERAL","DAILY","general","0.510504413134134","0","0.459453971820721","GENERAL","0.422346371382635","0.0371076004380865","REJECTED","LOW_CONFIDENCE","False","False","532","为什么有些人更喜欢在安静环境中工作？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"102","GENERAL","GENERAL","general","0.502742947170271","0.166666666666667","0.46913531911991","FOLLOWUP","0.450659414859339","0.0184759042605718","REJECTED","LOW_CONFIDENCE","True","False","524","请解释供给和需求如何影响商品价格。","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"103","GENERAL","FOLLOWUP","last-known","0.395049224653038","0","0.355544302187734","GENERAL","0.352879681786538","0.00266462040119619","REJECTED","OUT_OF_DOMAIN","False","False","522","博物馆对一座城市有什么价值？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"104","GENERAL","DAILY","general","0.502001121839019","0","0.451801009655117","FOLLOWUP","0.444406155768904","0.00739485388621341","REJECTED","LOW_CONFIDENCE","False","False","594","如果要学习一个完全陌生的领域，第一步应该做什么？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"105","GENERAL","FOLLOWUP","last-known","0.51083807856608","0","0.459754270709472","GENERAL","0.444088297371197","0.0156659733382756","REJECTED","LOW_CONFIDENCE","False","False","571","为什么人们会对同一部电影产生相反评价？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"106","GENERAL","GENERAL","general","0.55633381580438","0","0.500700434223942","FOLLOWUP","0.491568056523555","0.00913237770038677","REJECTED","LOW_CONFIDENCE","True","False","483","用生活中的例子说明反馈机制。","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"107","GENERAL","GENERAL","general","0.523202228832983","0","0.470882005949685","FOLLOWUP","0.428594756511893","0.0422872494377918","REJECTED","LOW_CONFIDENCE","True","False","498","请比较独居和合租可能带来的不同体验。","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"108","GENERAL","GENERAL","general","0.41252795693599","0.166666666666667","0.387941827909058","FOLLOWUP","0.374501839510444","0.0134399883986132","REJECTED","LOW_CONFIDENCE","True","False","480","什么是批判性思维，它为什么重要？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"109","GENERAL","GENERAL","general","0.528319662956329","0","0.475487696660696","FOLLOWUP","0.452771715590462","0.0227159810702349","REJECTED","LOW_CONFIDENCE","True","False","549","怎样向没有专业背景的人说明一项复杂技术？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"110","GENERAL","DAILY","general","0.524103589976609","0","0.471693230978948","FOLLOWUP","0.470847049956714","0.000846181022234049","REJECTED","LOW_CONFIDENCE","False","False","513","为什么长期目标通常需要拆成短期阶段？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"111","GENERAL","GENERAL","general","0.429953182084221","0.166666666666667","0.403624530542466","FOLLOWUP","0.384792421174771","0.0188321093676952","REJECTED","LOW_CONFIDENCE","True","False","476","解释公共交通对城市发展的意义。","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"112","GENERAL","GENERAL","general","0.534059108795158","0","0.480653197915642","FOLLOWUP","0.468920829705212","0.0117323682104303","REJECTED","LOW_CONFIDENCE","True","False","536","一个人怎样判断自己是否真正理解了某个概念？","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"113","GENERAL","GENERAL","general","0.539724048153181","0","0.485751643337862","FOLLOWUP","0.433448324266428","0.0523033190714342","REJECTED","LOW_CONFIDENCE","True","False","504","请客观分析网络匿名性的利弊。","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"114","GENERAL","DAILY","general","0.548803067591871","0","0.493922760832684","GENERAL","0.434411504516073","0.0595112563166107","REJECTED","LOW_CONFIDENCE","False","False","548","为什么规律运动可能改善人的情绪？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"115","GENERAL","GENERAL","general","0.483850267474403","0","0.435465240726963","FOLLOWUP","0.427953769324864","0.00751147140209901","REJECTED","LOW_CONFIDENCE","True","False","512","如何区分事实、观点和推测？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"116","GENERAL","GENERAL","general","0.509328028740964","0.166666666666667","0.475061892533534","DAILY","0.467337803503053","0.00772408903048105","REJECTED","LOW_CONFIDENCE","True","False","506","介绍一下人类使用文字记录信息的意义。","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"117","GENERAL","DAILY","general","0.515592395178198","0","0.464033155660378","FOLLOWUP","0.449532775268419","0.014500380391959","REJECTED","LOW_CONFIDENCE","False","False","541","为什么团队中需要明确的责任边界？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"118","GENERAL","GENERAL","general","0.48354765205176","0.166666666666667","0.45185955351325","MATH","0.416920915248802","0.0349386382644479","REJECTED","LOW_CONFIDENCE","True","False","475","请用类比解释什么叫系统性风险。","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"119","GENERAL","FOLLOWUP","last-known","0.52562388208467","0","0.473061493876203","GENERAL","0.458401125418701","0.0146603684575023","REJECTED","LOW_CONFIDENCE","False","False","493","面对陌生人的批评时应该怎样理性回应？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"120","GENERAL","FOLLOWUP","last-known","0.445896493138438","0","0.401306843824594","GENERAL","0.391694778434965","0.00961206538962883","REJECTED","LOW_CONFIDENCE","False","False","519","为什么许多城市会保留历史建筑？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"121","GENERAL","GENERAL","general","0.461407878942497","0.333333333333333","0.44860042438158","FOLLOWUP","0.423811488190105","0.0247889361914754","REJECTED","LOW_CONFIDENCE","True","False","537","解释一下沉没成本为什么不应影响未来决策。","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"122","GENERAL","GENERAL","general","0.528358081750104","0","0.475522273575094","FOLLOWUP","0.466209889302315","0.00931238427277947","REJECTED","LOW_CONFIDENCE","True","False","549","怎样评价一份调查结果是否可靠？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"123","GENERAL","FOLLOWUP","last-known","0.527489807681741","0","0.474740826913567","GENERAL","0.447902001942072","0.0268388249714955","REJECTED","LOW_CONFIDENCE","False","False","504","为什么语言会随着时间不断变化？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"124","GENERAL","GENERAL","general","0.507182892034496","0","0.456464602831046","DAILY","0.448476418515418","0.00798818431562776","REJECTED","LOW_CONFIDENCE","True","False","517","请比较竞争与合作各自适合的情境。","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"125","GENERAL","FOLLOWUP","last-known","0.538256720707604","0","0.484431048636844","GENERAL","0.482532413874804","0.00189863476203955","REJECTED","LOW_CONFIDENCE","False","False","582","如何向孩子解释规则存在的原因？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"126","GENERAL","FOLLOWUP","last-known","0.483542179431622","0","0.43518796148846","DAILY","0.429977546621244","0.00521041486721574","REJECTED","LOW_CONFIDENCE","False","False","513","为什么记笔记不等于真正掌握知识？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"127","GENERAL","DAILY","general","0.569894783575368","0","0.512905305217832","GENERAL","0.509448858557351","0.00345644666048028","REJECTED","LOW_CONFIDENCE","False","False","505","一次好的复盘应该回答哪些问题？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"128","GENERAL","GENERAL","general","0.489338122208829","0.166666666666667","0.457070976654613","FOLLOWUP","0.42071562375309","0.0363553529015225","REJECTED","LOW_CONFIDENCE","True","False","526","请说明个人隐私在互联网时代为什么重要。","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"129","GENERAL","FOLLOWUP","last-known","0.48117154339004","0","0.433054389051036","GENERAL","0.425818774878106","0.00723561417292984","REJECTED","LOW_CONFIDENCE","False","False","518","为什么旅行有时能改变一个人的看法？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"130","GENERAL","DAILY","general","0.501034184669579","0","0.450930766202621","GENERAL","0.4275447977053","0.0233859684973209","REJECTED","LOW_CONFIDENCE","False","False","554","解释习惯形成过程中环境所起的作用。","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"131","GENERAL","GENERAL","general","0.430414680017615","0","0.387373212015854","FOLLOWUP","0.352395332483894","0.0349778795319597","REJECTED","LOW_CONFIDENCE","True","False","494","什么是第一性原理思考？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"132","GENERAL","FOLLOWUP","last-known","0.506850637655941","0","0.456165573890347","DAILY","0.455524583406967","0.000640990483379844","REJECTED","LOW_CONFIDENCE","False","False","641","为什么快速得到答案不一定等于高效学习？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"133","GENERAL","GENERAL","general","0.536482705432358","0","0.482834434889122","DAILY","0.439680737082463","0.0431536978066591","REJECTED","LOW_CONFIDENCE","True","False","553","请分析共享经济可能带来的便利和问题。","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"134","GENERAL","FOLLOWUP","last-known","0.521648248160396","0","0.469483423344357","DAILY","0.443454857634011","0.0260285657103457","REJECTED","LOW_CONFIDENCE","False","False","547","怎样礼貌地拒绝一个不合理请求？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"135","GENERAL","FOLLOWUP","last-known","0.47616899172209","0","0.428552092549881","GENERAL","0.420287809702768","0.00826428284711345","REJECTED","LOW_CONFIDENCE","False","False","533","为什么组织规模变大后沟通成本会上升？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"136","GENERAL","GENERAL","general","0.511460279463424","0","0.460314251517081","FOLLOWUP","0.448880497119407","0.0114337543976747","REJECTED","LOW_CONFIDENCE","True","False","522","用一个例子说明相关性不代表因果关系。","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"137","GENERAL","DAILY","general","0.452884502901667","0","0.4075960526115","GENERAL","0.397953167617865","0.00964288499363536","REJECTED","LOW_CONFIDENCE","False","False","538","如何看待失败经历对个人成长的作用？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"138","GENERAL","FOLLOWUP","last-known","0.494501754557889","0","0.4450515791021","GENERAL","0.43940914920904","0.00564242989306013","REJECTED","LOW_CONFIDENCE","False","False","607","为什么不同文化中的礼仪会有所差异？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"139","GENERAL","GENERAL","general","0.439206472323635","0.166666666666667","0.411952491757938","DAILY","0.40981478542045","0.00213770633748739","REJECTED","LOW_CONFIDENCE","True","False","551","请介绍图书馆除了借书之外的社会功能。","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"140","GENERAL","DAILY","general","0.54751695222362","0","0.492765257001258","FOLLOWUP","0.480944271474174","0.0118209855270842","REJECTED","LOW_CONFIDENCE","False","False","592","怎样判断一个目标是否过于模糊？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"141","GENERAL","FOLLOWUP","last-known","0.461434877608697","0","0.415291389847827","GENERAL","0.412892563038955","0.00239882680887255","REJECTED","LOW_CONFIDENCE","False","False","532","Why do people remember emotional events more clearly?","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"142","GENERAL","GENERAL","general","0.508186781926381","0","0.457368103733743","LITERARY","0.428504122922789","0.0288639808109538","REJECTED","LOW_CONFIDENCE","True","False","511","Explain the difference between knowledge and wisdom.","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"143","GENERAL","FOLLOWUP","last-known","0.547631701140145","0","0.492868531026131","GENERAL","0.485122419404407","0.00774611162172345","REJECTED","LOW_CONFIDENCE","False","False","586","What makes an explanation easy to understand?","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"144","GENERAL","GENERAL","general","0.50717382154739","0","0.456456439392651","FOLLOWUP","0.440148473324845","0.0163079660678063","REJECTED","LOW_CONFIDENCE","True","False","519","用中文概括 digital literacy 的含义。","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"145","GENERAL","FOLLOWUP","last-known","0.584907143364743","0","0.526416429028268","GENERAL","0.508616016736203","0.0178004122920652","REJECTED","LOW_CONFIDENCE","False","False","519","请解释为什么 confirmation bias 会影响判断。","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"146","GENERAL","GENERAL","general","0.460193331906367","0","0.41417399871573","CODING","0.396613077402615","0.0175609213131149","REJECTED","LOW_CONFIDENCE","True","False","501","AI generated content 对信息可信度有什么影响？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"147","GENERAL","GENERAL","general","0.489353363702775","0","0.440418027332498","CODING","0.422576550409934","0.0178414769225637","REJECTED","LOW_CONFIDENCE","True","False","602","“效率”和“效果”有什么区别？","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"148","GENERAL","GENERAL","general","0.450627890763409","0","0.405565101687068","FOLLOWUP","0.39563297633372","0.00993212535334842","REJECTED","LOW_CONFIDENCE","True","False","607","如果一个观点很流行，是否意味着它一定正确？","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"149","GENERAL","FOLLOWUP","last-known","0.539564954506282","0","0.485608459055654","GENERAL","0.485398131677728","0.000210327377926089","REJECTED","LOW_CONFIDENCE","False","False","565","为什么有时少量选择比大量选择更容易让人满意？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"150","GENERAL","FOLLOWUP","last-known","0.481485446656943","0","0.433336901991249","GENERAL","0.410252569935988","0.0230843320552602","REJECTED","LOW_CONFIDENCE","False","False","525","只回复一句话：什么叫长期主义？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"151","DAILY","DAILY","general","0.695871077443897","0","0.626283969699507","FOLLOWUP","0.516984232841838","0.109299736857669","ROUTED","ACCEPTED","True","True","666","我后天要做课堂展示，今天和明天分别该准备什么？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"152","DAILY","DAILY","general","0.733378880486724","0","0.660040992438052","FOLLOWUP","0.523044646302633","0.136996346135418","ROUTED","ACCEPTED","True","True","596","请帮我安排一个兼顾吃饭、午休和复习的中午。","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"153","DAILY","DAILY","general","0.642256594065452","0","0.578030934658907","FOLLOWUP","0.53479740144361","0.0432335332152971","REJECTED","AMBIGUOUS","True","False","555","房间很乱但不知道从哪里开始收拾，给我一个顺序。","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"154","DAILY","DAILY","general","0.611285460672642","0","0.550156914605378","FOLLOWUP","0.481457798872903","0.0686991157324746","REJECTED","LOW_CONFIDENCE","True","False","536","我想把每周零散支出记录下来，怎样坚持最省事？","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"155","DAILY","DAILY","general","0.682797755797629","0","0.614517980217866","FOLLOWUP","0.522519956547243","0.0919980236706232","ROUTED","ACCEPTED","True","True","579","明天早上八点出门，今晚应该提前准备哪些东西？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"156","DAILY","DAILY","general","0.65504087370402","0","0.589536786333618","FOLLOWUP","0.533787535288726","0.0557492510448913","REJECTED","AMBIGUOUS","True","False","506","我有四项都很紧急的事情，应该怎样决定先后？","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"157","DAILY","DAILY","general","0.703972944585385","0","0.633575650126846","FOLLOWUP","0.514437228579676","0.11913842154717","ROUTED","ACCEPTED","True","True","553","设计一个考试结束后的放松半日安排。","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"158","DAILY","DAILY","general","0.579954363445675","0","0.521958927101108","FOLLOWUP","0.465853470343734","0.0561054567573732","REJECTED","LOW_CONFIDENCE","True","False","501","如何在一个月内逐步减少熬夜次数？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
"159","DAILY","DAILY","general","0.641781985123653","0","0.577603786611288","FOLLOWUP","0.522428090320249","0.0551756962910392","REJECTED","AMBIGUOUS","True","False","557","请把准备一次社团活动拆成可执行步骤。","","localhost","5d1b9f1e-2c45-4c11-98df-241adf4f30ae","False","71eb4031-5d04-4894-9034-48e84d95e30f"
"160","DAILY","DAILY","general","0.632821694582655","0","0.569539525124389","FOLLOWUP","0.497670865315607","0.0718686598087827","ROUTED","ACCEPTED","True","True","575","我想每天背二十个单词，怎样安排复习旧词？","","localhost","e369645d-c2c1-47b6-9c12-6d50143115f1","False","024ae024-8d4e-4bfa-a73e-52527fdb120a"
"161","DAILY","DAILY","general","0.718208627482771","0","0.646387764734494","FOLLOWUP","0.532256690476403","0.11413107425809","ROUTED","ACCEPTED","True","True","485","下午容易犯困，怎样调整当天任务顺序？","","localhost","470c5cc0-36a1-41c2-a38a-6952fdcc453f","False","5e248c14-219b-48d2-ae5c-8fbbec2726d9"
"162","DAILY","DAILY","general","0.682416087765223","0","0.614174478988701","GENERAL","0.524115226445693","0.0900592525430083","ROUTED","ACCEPTED","True","True","549","帮我列一份搬宿舍之前的准备清单。","","localhost","fddae35d-a8db-409a-8d27-0ee17bdc9951","False","4364d20c-ebeb-46e3-89bf-6d52a29472f4"
"163","DAILY","DAILY","general","0.672206652078464","0","0.604985986870617","FOLLOWUP","0.471185219699794","0.133800767170823","ROUTED","ACCEPTED","True","True","553","周一到周五都很忙，家务可以怎样分散完成？","","localhost","95700ca5-e30e-4738-880d-641f9b70eb81","False","e7982cd0-f337-47cb-bd38-75132fae8773"
"164","DAILY","DAILY","general","0.724982167341253","0","0.652483950607128","FOLLOWUP","0.51857193023192","0.133912020375207","ROUTED","ACCEPTED","True","True","518","我需要在今晚完成报告和演示文稿，如何切分时间？","","localhost","854f13c8-05b3-497d-aab1-8d8b83f7113e","False","68ea019a-cf2d-436a-9950-94d93a794d28"
